Unnamed: 0,play_name,genre,character,act,scene,sentence,text,sex,sentiment
55468,"Henry VI, part 1",History,Bedford,1,1,49,Since arms avail not now that Henry's dead.,male,-0.2
55469,"Henry VI, part 1",History,Bedford,1,1,50,"Posterity, await for wretched years,",male,0.0
55470,"Henry VI, part 1",History,Bedford,1,1,51,"When at their mothers' moist eyes babes shall suck,",male,0.0
55471,"Henry VI, part 1",History,Bedford,1,1,52,"Our isle be made a nourish of salt tears,",male,0.0
55472,"Henry VI, part 1",History,Bedford,1,1,53,And none but women left to wail the dead.,male,-0.1
55473,"Henry VI, part 1",History,Bedford,1,1,54,"Henry the Fifth, thy ghost I invocate:",male,0.0
55474,"Henry VI, part 1",History,Bedford,1,1,55,"Prosper this realm, keep it from civil broils,",male,0.0
55475,"Henry VI, part 1",History,Bedford,1,1,56,Combat with adverse planets in the heavens!,male,0.0
55476,"Henry VI, part 1",History,Bedford,1,1,57,A far more glorious star thy soul will make,male,0.3
55477,"Henry VI, part 1",History,Bedford,1,1,58,Than Julius Caesar or bright--,male,0.7
55478,"Henry VI, part 1",History,Messenger,1,1,59,"My honourable lords, health to you all!",male,0.0
55479,"Henry VI, part 1",History,Messenger,1,1,60,"Sad tidings bring I to you out of France,",male,-0.5
55480,"Henry VI, part 1",History,Messenger,1,1,61,"Of loss, of slaughter and discomfiture:",male,0.0
55481,"Henry VI, part 1",History,Messenger,1,1,62,"Guienne, Champagne, Rheims, Orleans,",male,0.0
55482,"Henry VI, part 1",History,Messenger,1,1,63,"Paris, Guysors, Poictiers, are all quite lost.",male,0.0
55483,"Henry VI, part 1",History,Bedford,1,1,64,"What say'st thou, man, before dead Henry's corse?",male,-0.2
55484,"Henry VI, part 1",History,Bedford,1,1,65,"Speak softly, or the loss of those great towns",male,0.45
55485,"Henry VI, part 1",History,Bedford,1,1,66,Will make him burst his lead and rise from death.,male,0.0
55486,"Henry VI, part 1",History,Gloucester,1,1,67,Is Paris lost? is Rouen yielded up?,male,0.0
55487,"Henry VI, part 1",History,Gloucester,1,1,68,"If Henry were recall'd to life again,",male,0.0
55488,"Henry VI, part 1",History,Gloucester,1,1,69,These news would cause him once more yield the ghost.,male,0.5
55489,"Henry VI, part 1",History,Exeter,1,1,70,How were they lost? what treachery was used?,male,0.0
55490,"Henry VI, part 1",History,Messenger,1,1,71,No treachery; but want of men and money.,male,0.0
55491,"Henry VI, part 1",History,Messenger,1,1,72,"Amongst the soldiers this is muttered,",male,0.0
55492,"Henry VI, part 1",History,Messenger,1,1,73,"That here you maintain several factions,",male,0.0
55493,"Henry VI, part 1",History,Messenger,1,1,74,"And whilst a field should be dispatch'd and fought,",male,0.0
55494,"Henry VI, part 1",History,Messenger,1,1,75,You are disputing of your generals:,male,0.0
55495,"Henry VI, part 1",History,Messenger,1,1,76,One would have lingering wars with little cost;,male,-0.19
55496,"Henry VI, part 1",History,Messenger,1,1,77,"Another would fly swift, but wanteth wings;",male,0.8
55497,"Henry VI, part 1",History,Messenger,1,1,78,"A third thinks, without expense at all,",male,0.0
55498,"Henry VI, part 1",History,Messenger,1,1,79,By guileful fair words peace may be obtain'd.,male,0.7
55499,"Henry VI, part 1",History,Messenger,1,1,80,"Awake, awake, English nobility!",male,0.0
55500,"Henry VI, part 1",History,Messenger,1,1,81,Let not sloth dim your horrors new-begot:,male,0.1
55501,"Henry VI, part 1",History,Messenger,1,1,82,Cropp'd are the flower-de-luces in your arms;,male,0.0
55502,"Henry VI, part 1",History,Messenger,1,1,83,Of England's coat one half is cut away.,male,-0.17
55503,"Henry VI, part 1",History,Exeter,1,1,84,"Were our tears wanting to this funeral,",male,0.0
55504,"Henry VI, part 1",History,Exeter,1,1,85,These tidings would call forth their flowing tides.,male,0.0
55505,"Henry VI, part 1",History,Bedford,1,1,86,Me they concern; Regent I am of France.,male,0.0
55506,"Henry VI, part 1",History,Bedford,1,1,87,Give me my steeled coat. I'll fight for France.,male,0.0
55507,"Henry VI, part 1",History,Bedford,1,1,88,Away with these disgraceful wailing robes!,male,0.0
55508,"Henry VI, part 1",History,Bedford,1,1,89,"Wounds will I lend the French instead of eyes,",male,0.0
55509,"Henry VI, part 1",History,Bedford,1,1,90,To weep their intermissive miseries.,male,0.0
55510,"Henry VI, part 1",History,Messenger,1,1,91,"Lords, view these letters full of bad mischance.",male,-0.17
55511,"Henry VI, part 1",History,Messenger,1,1,92,"France is revolted from the English quite,",male,0.0
55512,"Henry VI, part 1",History,Messenger,1,1,93,Except some petty towns of no import:,male,0.0
55513,"Henry VI, part 1",History,Messenger,1,1,94,The Dauphin Charles is crowned king of Rheims;,male,0.0
55514,"Henry VI, part 1",History,Messenger,1,1,95,The Bastard of Orleans with him is join'd;,male,0.0
55515,"Henry VI, part 1",History,Messenger,1,1,96,"Reignier, Duke of Anjou, doth take his part;",male,0.0
55516,"Henry VI, part 1",History,Messenger,1,1,97,The Duke of Alencon flieth to his side.,male,0.0
55517,"Henry VI, part 1",History,Exeter,1,1,98,The Dauphin crowned king! all fly to him!,male,1.0
55518,"Henry VI, part 1",History,Exeter,1,1,99,"O, whither shall we fly from this reproach?",male,0.8
55519,"Henry VI, part 1",History,Gloucester,1,1,100,"We will not fly, but to our enemies' throats.",male,-0.4
55520,"Henry VI, part 1",History,Gloucester,1,1,101,"Bedford, if thou be slack, I'll fight it out.",male,0.0
55521,"Henry VI, part 1",History,Bedford,1,1,102,"Gloucester, why doubt'st thou of my forwardness?",male,0.0
55522,"Henry VI, part 1",History,Bedford,1,1,103,"An army have I muster'd in my thoughts,",male,0.0
55523,"Henry VI, part 1",History,Bedford,1,1,104,Wherewith already France is overrun.,male,0.0
55524,"Henry VI, part 1",History,Messenger,1,1,105,"My gracious lords, to add to your laments,",male,0.0
55525,"Henry VI, part 1",History,Messenger,1,1,106,"Wherewith you now bedew King Henry's hearse,",male,0.0
55526,"Henry VI, part 1",History,Messenger,1,1,107,I must inform you of a dismal fight,male,0.0
55527,"Henry VI, part 1",History,Messenger,1,1,108,Betwixt the stout Lord Talbot and the French.,male,0.0
55528,"Henry VI, part 1",History,Messenger,1,1,109,BISHOP,male,0.0
55529,"Henry VI, part 1",History,Of Winchester,1,1,110,What! wherein Talbot overcame? is't so?,male,0.0
55530,"Henry VI, part 1",History,Messenger,1,1,111,"O, no; wherein Lord Talbot was o'erthrown:",male,0.0
55531,"Henry VI, part 1",History,Messenger,1,1,112,The circumstance I'll tell you more at large.,male,0.36
55532,"Henry VI, part 1",History,Messenger,1,1,113,"The tenth of August last this dreadful lord,",male,-0.5
55533,"Henry VI, part 1",History,Messenger,1,1,114,"Retiring from the siege of Orleans,",male,0.0
55534,"Henry VI, part 1",History,Messenger,1,1,115,Having full scarce six thousand in his troop.,male,0.35
55535,"Henry VI, part 1",History,Messenger,1,1,116,By three and twenty thousand of the French,male,0.0
55536,"Henry VI, part 1",History,Messenger,1,1,117,Was round encompassed and set upon.,male,-0.2
55537,"Henry VI, part 1",History,Messenger,1,1,118,No leisure had he to enrank his men;,male,0.0
55538,"Henry VI, part 1",History,Messenger,1,1,119,He wanted pikes to set before his archers;,male,0.0
55539,"Henry VI, part 1",History,Messenger,1,1,120,Instead whereof sharp stakes pluck'd out of hedges,male,-0.12
55540,"Henry VI, part 1",History,Messenger,1,1,121,"They pitched in the ground confusedly,",male,-0.4
55541,"Henry VI, part 1",History,Messenger,1,1,122,To keep the horsemen off from breaking in.,male,0.0
55542,"Henry VI, part 1",History,Messenger,1,1,123,More than three hours the fight continued;,male,0.5
55543,"Henry VI, part 1",History,Messenger,1,1,124,Where valiant Talbot above human thought,male,0.0
55544,"Henry VI, part 1",History,Messenger,1,1,125,Enacted wonders with his sword and lance:,male,0.0
55545,"Henry VI, part 1",History,Messenger,1,1,126,"Hundreds he sent to hell, and none durst stand him;",male,0.0
55546,"Henry VI, part 1",History,Messenger,1,1,127,"Here, there, and every where, enraged he flew:",male,0.0
55547,"Henry VI, part 1",History,Messenger,1,1,128,"The French exclaim'd, the devil was in arms;",male,0.0
55548,"Henry VI, part 1",History,Messenger,1,1,129,All the whole army stood agazed on him:,male,0.2
55549,"Henry VI, part 1",History,Messenger,1,1,130,His soldiers spying his undaunted spirit,male,0.0
55550,"Henry VI, part 1",History,Messenger,1,1,131,A Talbot! a Talbot! cried out amain,male,0.0
55551,"Henry VI, part 1",History,Messenger,1,1,132,And rush'd into the bowels of the battle.,male,0.0
55552,"Henry VI, part 1",History,Messenger,1,1,133,"Here had the conquest fully been seal'd up,",male,0.0
55553,"Henry VI, part 1",History,Messenger,1,1,134,If Sir John Fastolfe had not play'd the coward:,male,0.0
55554,"Henry VI, part 1",History,Messenger,1,1,135,"He, being in the vaward, placed behind",male,-0.4
55555,"Henry VI, part 1",History,Messenger,1,1,136,"With purpose to relieve and follow them,",male,0.0
55556,"Henry VI, part 1",History,Messenger,1,1,137,"Cowardly fled, not having struck one stroke.",male,0.0
55557,"Henry VI, part 1",History,Messenger,1,1,138,Hence grew the general wreck and massacre;,male,0.05
55558,"Henry VI, part 1",History,Messenger,1,1,139,Enclosed were they with their enemies:,male,0.0
55559,"Henry VI, part 1",History,Messenger,1,1,140,"A base Walloon, to win the Dauphin's grace,",male,0.0
55560,"Henry VI, part 1",History,Messenger,1,1,141,"Thrust Talbot with a spear into the back,",male,0.0
55561,"Henry VI, part 1",History,Messenger,1,1,142,Whom all France with their chief assembled strength,male,0.0
55562,"Henry VI, part 1",History,Messenger,1,1,143,Durst not presume to look once in the face.,male,0.0
55563,"Henry VI, part 1",History,Bedford,1,1,144,"Is Talbot slain? then I will slay myself,",male,0.0
55564,"Henry VI, part 1",History,Bedford,1,1,145,"For living idly here in pomp and ease,",male,0.0
55565,"Henry VI, part 1",History,Bedford,1,1,146,"Whilst such a worthy leader, wanting aid,",male,0.17
55566,"Henry VI, part 1",History,Bedford,1,1,147,Unto his dastard foemen is betray'd.,male,0.0
55567,"Henry VI, part 1",History,Messenger,1,1,148,"O no, he lives; but is took prisoner,",male,0.0
55568,"Henry VI, part 1",History,Messenger,1,1,149,And Lord Scales with him and Lord Hungerford:,male,0.0
55569,"Henry VI, part 1",History,Messenger,1,1,150,Most of the rest slaughter'd or took likewise.,male,0.5
55570,"Henry VI, part 1",History,Bedford,1,1,151,His ransom there is none but I shall pay:,male,0.0
55571,"Henry VI, part 1",History,Bedford,1,1,152,I'll hale the Dauphin headlong from his throne:,male,0.0
55572,"Henry VI, part 1",History,Bedford,1,1,153,His crown shall be the ransom of my friend;,male,0.0
55573,"Henry VI, part 1",History,Bedford,1,1,154,Four of their lords I'll change for one of ours.,male,0.0
55574,"Henry VI, part 1",History,Bedford,1,1,155,"Farewell, my masters; to my task will I;",male,0.0
55575,"Henry VI, part 1",History,Bedford,1,1,156,"Bonfires in France forthwith I am to make,",male,0.0
55576,"Henry VI, part 1",History,Bedford,1,1,157,To keep our great Saint George's feast withal:,male,0.8
55577,"Henry VI, part 1",History,Bedford,1,1,158,"Ten thousand soldiers with me I will take,",male,0.0
55578,"Henry VI, part 1",History,Bedford,1,1,159,Whose bloody deeds shall make all Europe quake.,male,-0.8
55579,"Henry VI, part 1",History,Messenger,1,1,160,So you had need; for Orleans is besieged;,male,0.0
55580,"Henry VI, part 1",History,Messenger,1,1,161,The English army is grown weak and faint:,male,-0.29
55581,"Henry VI, part 1",History,Messenger,1,1,162,"The Earl of Salisbury craveth supply,",male,0.0
55582,"Henry VI, part 1",History,Messenger,1,1,163,"And hardly keeps his men from mutiny,",male,-0.29
55583,"Henry VI, part 1",History,Messenger,1,1,164,"Since they, so few, watch such a multitude.",male,-0.1
55584,"Henry VI, part 1",History,Exeter,1,1,165,"Remember, lords, your oaths to Henry sworn,",male,0.0
55585,"Henry VI, part 1",History,Exeter,1,1,166,"Either to quell the Dauphin utterly,",male,0.0
55586,"Henry VI, part 1",History,Exeter,1,1,167,Or bring him in obedience to your yoke.,male,0.0
55587,"Henry VI, part 1",History,Bedford,1,1,168,"I do remember it; and here take my leave,",male,0.0
55588,"Henry VI, part 1",History,Bedford,1,1,169,To go about my preparation.,male,0.0
55589,"Henry VI, part 1",History,Gloucester,1,1,170,"I'll to the Tower with all the haste I can,",male,0.0
55590,"Henry VI, part 1",History,Gloucester,1,1,171,To view the artillery and munition;,male,0.0
55591,"Henry VI, part 1",History,Gloucester,1,1,172,And then I will proclaim young Henry king.,male,0.1
55592,"Henry VI, part 1",History,Exeter,1,1,173,"To Eltham will I, where the young king is,",male,0.1
55593,"Henry VI, part 1",History,Exeter,1,1,174,"Being ordain'd his special governor,",male,0.36
55594,"Henry VI, part 1",History,Exeter,1,1,175,And for his safety there I'll best devise.,male,1.0
55595,"Henry VI, part 1",History,Exeter,1,1,176,BISHOP,male,0.0
55596,"Henry VI, part 1",History,Of Winchester,1,1,177,Each hath his place and function to attend:,male,0.0
55597,"Henry VI, part 1",History,Of Winchester,1,1,178,I am left out; for me nothing remains.,male,0.0
55598,"Henry VI, part 1",History,Of Winchester,1,1,179,But long I will not be Jack out of office:,male,-0.05
55599,"Henry VI, part 1",History,Of Winchester,1,1,180,The king from Eltham I intend to steal,male,0.0
55600,"Henry VI, part 1",History,Of Winchester,1,1,181,And sit at chiefest stern of public weal.,male,0.0
55601,"Henry VI, part 1",History,Charles,1,2,1,"Mars his true moving, even as in the heavens",male,0.35
55602,"Henry VI, part 1",History,Charles,1,2,2,"So in the earth, to this day is not known:",male,0.0
55603,"Henry VI, part 1",History,Charles,1,2,3,Late did he shine upon the English side;,male,-0.15
55604,"Henry VI, part 1",History,Charles,1,2,4,Now we are victors; upon us he smiles.,male,0.0
55605,"Henry VI, part 1",History,Charles,1,2,5,What towns of any moment but we have?,male,0.0
55606,"Henry VI, part 1",History,Charles,1,2,6,At pleasure here we lie near Orleans;,male,0.1
55607,"Henry VI, part 1",History,Charles,1,2,7,"Otherwhiles the famish'd English, like pale ghosts,",male,-0.1
55608,"Henry VI, part 1",History,Charles,1,2,8,Faintly besiege us one hour in a month.,male,-0.5
55609,"Henry VI, part 1",History,Alencon,1,2,9,They want their porridge and their fat bull-beeves:,male,0.0
55610,"Henry VI, part 1",History,Alencon,1,2,10,Either they must be dieted like mules,male,0.0
55611,"Henry VI, part 1",History,Alencon,1,2,11,And have their provender tied to their mouths,male,0.0
55612,"Henry VI, part 1",History,Alencon,1,2,12,"Or piteous they will look, like drowned mice.",male,-0.1
55613,"Henry VI, part 1",History,Reignier,1,2,13,Let's raise the siege: why live we idly here?,male,0.14
55614,"Henry VI, part 1",History,Reignier,1,2,14,"Talbot is taken, whom we wont to fear:",male,0.0
55615,"Henry VI, part 1",History,Reignier,1,2,15,Remaineth none but mad-brain'd Salisbury;,male,0.0
55616,"Henry VI, part 1",History,Reignier,1,2,16,"And he may well in fretting spend his gall,",male,0.0
55617,"Henry VI, part 1",History,Reignier,1,2,17,Nor men nor money hath he to make war.,male,0.0
55618,"Henry VI, part 1",History,Charles,1,2,18,"Sound, sound alarum! we will rush on them.",male,0.45
55619,"Henry VI, part 1",History,Charles,1,2,19,Now for the honour of the forlorn French!,male,0.0
55620,"Henry VI, part 1",History,Charles,1,2,20,Him I forgive my death that killeth me,male,0.0
55621,"Henry VI, part 1",History,Charles,1,2,21,When he sees me go back one foot or fly.,male,0.4
55622,"Henry VI, part 1",History,Charles,1,2,22,Who ever saw the like? what men have I!,male,0.0
55623,"Henry VI, part 1",History,Charles,1,2,23,"Dogs! cowards! dastards! I would ne'er have fled,",male,0.0
55624,"Henry VI, part 1",History,Charles,1,2,24,But that they left me 'midst my enemies.,male,0.0
55625,"Henry VI, part 1",History,Reignier,1,2,25,Salisbury is a desperate homicide;,male,-0.6
55626,"Henry VI, part 1",History,Reignier,1,2,26,He fighteth as one weary of his life.,male,0.0
55627,"Henry VI, part 1",History,Reignier,1,2,27,"The other lords, like lions wanting food,",male,-0.12
55628,"Henry VI, part 1",History,Reignier,1,2,28,Do rush upon us as their hungry prey.,male,0.0
55629,"Henry VI, part 1",History,Alencon,1,2,29,"Froissart, a countryman of ours, records,",male,0.0
55630,"Henry VI, part 1",History,Alencon,1,2,30,"England all Olivers and Rowlands bred,",male,0.0
55631,"Henry VI, part 1",History,Alencon,1,2,31,During the time Edward the Third did reign.,male,0.0
55632,"Henry VI, part 1",History,Alencon,1,2,32,More truly now may this be verified;,male,0.5
55633,"Henry VI, part 1",History,Alencon,1,2,33,For none but Samsons and Goliases,male,0.0
55634,"Henry VI, part 1",History,Alencon,1,2,34,It sendeth forth to skirmish. One to ten!,male,0.0
55635,"Henry VI, part 1",History,Alencon,1,2,35,"Lean, raw-boned rascals! who would e'er suppose",male,0.0
55636,"Henry VI, part 1",History,Alencon,1,2,36,They had such courage and audacity?,male,0.0
55637,"Henry VI, part 1",History,Charles,1,2,37,"Let's leave this town; for they are hare-brain'd slaves,",male,0.0
55638,"Henry VI, part 1",History,Charles,1,2,38,And hunger will enforce them to be more eager:,male,0.5
55639,"Henry VI, part 1",History,Charles,1,2,39,Of old I know them; rather with their teeth,male,0.1
55640,"Henry VI, part 1",History,Charles,1,2,40,The walls they'll tear down than forsake the siege.,male,-0.16
55641,"Henry VI, part 1",History,Reignier,1,2,41,"I think, by some odd gimmors or device",male,-0.17
55642,"Henry VI, part 1",History,Reignier,1,2,42,"Their arms are set like clocks, stiff to strike on;",male,-0.21
55643,"Henry VI, part 1",History,Reignier,1,2,43,Else ne'er could they hold out so as they do.,male,0.0
55644,"Henry VI, part 1",History,Reignier,1,2,44,"By my consent, we'll even let them alone.",male,0.0
55645,"Henry VI, part 1",History,Alencon,1,2,45,Be it so.,male,0.0
55646,"Henry VI, part 1",History,Bastard Of Orleans,1,2,46,Where's the Prince Dauphin? I have news for him.,male,0.0
55647,"Henry VI, part 1",History,Charles,1,2,47,"Bastard of Orleans, thrice welcome to us.",male,0.8
55648,"Henry VI, part 1",History,Bastard Of Orleans,1,2,48,"Methinks your looks are sad, your cheer appall'd:",male,-0.5
55649,"Henry VI, part 1",History,Bastard Of Orleans,1,2,49,Hath the late overthrow wrought this offence?,male,-0.3
55650,"Henry VI, part 1",History,Bastard Of Orleans,1,2,50,"Be not dismay'd, for succor is at hand:",male,0.0
55651,"Henry VI, part 1",History,Bastard Of Orleans,1,2,51,"A holy maid hither with me I bring,",male,0.0
55652,"Henry VI, part 1",History,Bastard Of Orleans,1,2,52,Which by a vision sent to her from heaven,male,0.0
55653,"Henry VI, part 1",History,Bastard Of Orleans,1,2,53,Ordained is to raise this tedious siege,male,-0.5
55654,"Henry VI, part 1",History,Bastard Of Orleans,1,2,54,And drive the English forth the bounds of France.,male,0.0
55655,"Henry VI, part 1",History,Bastard Of Orleans,1,2,55,"The spirit of deep prophecy she hath,",male,0.0
55656,"Henry VI, part 1",History,Bastard Of Orleans,1,2,56,Exceeding the nine sibyls of old Rome:,male,0.1
55657,"Henry VI, part 1",History,Bastard Of Orleans,1,2,57,What's past and what's to come she can descry.,male,-0.25
55658,"Henry VI, part 1",History,Bastard Of Orleans,1,2,58,"Speak, shall I call her in? Believe my words,",male,0.0
55659,"Henry VI, part 1",History,Bastard Of Orleans,1,2,59,For they are certain and unfallible.,male,0.21
55660,"Henry VI, part 1",History,Charles,1,2,60,"Go, call her in.",male,0.0
55661,"Henry VI, part 1",History,Charles,1,2,61,"But first, to try her skill,",male,0.25
55662,"Henry VI, part 1",History,Charles,1,2,62,"Reignier, stand thou as Dauphin in my place:",male,0.0
55663,"Henry VI, part 1",History,Charles,1,2,63,Question her proudly; let thy looks be stern:,male,0.8
55664,"Henry VI, part 1",History,Charles,1,2,64,By this means shall we sound what skill she hath.,male,0.4
55665,"Henry VI, part 1",History,Reignier,1,2,65,"Fair maid, is't thou wilt do these wondrous feats?",male,0.7
55666,"Henry VI, part 1",History,Joan La Pucelle,1,2,66,"Reignier, is't thou that thinkest to beguile me?",female,0.0
55667,"Henry VI, part 1",History,Joan La Pucelle,1,2,67,"Where is the Dauphin? Come, come from behind;",female,-0.4
55668,"Henry VI, part 1",History,Joan La Pucelle,1,2,68,"I know thee well, though never seen before.",female,0.0
55669,"Henry VI, part 1",History,Joan La Pucelle,1,2,69,"Be not amazed, there's nothing hid from me:",female,0.0
55670,"Henry VI, part 1",History,Joan La Pucelle,1,2,70,In private will I talk with thee apart.,female,0.0
55671,"Henry VI, part 1",History,Joan La Pucelle,1,2,71,"Stand back, you lords, and give us leave awhile.",female,0.0
55672,"Henry VI, part 1",History,Reignier,1,2,72,She takes upon her bravely at first dash.,male,0.25
55673,"Henry VI, part 1",History,Joan La Pucelle,1,2,73,"Dauphin, I am by birth a shepherd's daughter,",female,0.0
55674,"Henry VI, part 1",History,Joan La Pucelle,1,2,74,My wit untrain'd in any kind of art.,female,0.6
55675,"Henry VI, part 1",History,Joan La Pucelle,1,2,75,Heaven and our Lady gracious hath it pleased,female,0.5
55676,"Henry VI, part 1",History,Joan La Pucelle,1,2,76,To shine on my contemptible estate:,female,0.0
55677,"Henry VI, part 1",History,Joan La Pucelle,1,2,77,"Lo, whilst I waited on my tender lambs,",female,0.0
55678,"Henry VI, part 1",History,Joan La Pucelle,1,2,78,"And to sun's parching heat display'd my cheeks,",female,0.0
55679,"Henry VI, part 1",History,Joan La Pucelle,1,2,79,God's mother deigned to appear to me,female,0.0
55680,"Henry VI, part 1",History,Joan La Pucelle,1,2,80,And in a vision full of majesty,female,0.35
55681,"Henry VI, part 1",History,Joan La Pucelle,1,2,81,Will'd me to leave my base vocation,female,-0.8
55682,"Henry VI, part 1",History,Joan La Pucelle,1,2,82,And free my country from calamity:,female,0.4
55683,"Henry VI, part 1",History,Joan La Pucelle,1,2,83,Her aid she promised and assured success:,female,0.3
55684,"Henry VI, part 1",History,Joan La Pucelle,1,2,84,In complete glory she reveal'd herself;,female,0.1
55685,"Henry VI, part 1",History,Joan La Pucelle,1,2,85,"And, whereas I was black and swart before,",female,-0.17
55686,"Henry VI, part 1",History,Joan La Pucelle,1,2,86,With those clear rays which she infused on me,female,0.1
55687,"Henry VI, part 1",History,Joan La Pucelle,1,2,87,That beauty am I bless'd with which you see.,female,0.0
55688,"Henry VI, part 1",History,Joan La Pucelle,1,2,88,"Ask me what question thou canst possible,",female,0.0
55689,"Henry VI, part 1",History,Joan La Pucelle,1,2,89,And I will answer unpremeditated:,female,0.0
55690,"Henry VI, part 1",History,Joan La Pucelle,1,2,90,"My courage try by combat, if thou darest,",female,0.0
55691,"Henry VI, part 1",History,Joan La Pucelle,1,2,91,And thou shalt find that I exceed my sex.,female,0.0
55692,"Henry VI, part 1",History,Joan La Pucelle,1,2,92,"Resolve on this, thou shalt be fortunate,",female,0.4
55693,"Henry VI, part 1",History,Joan La Pucelle,1,2,93,If thou receive me for thy warlike mate.,female,0.0
55694,"Henry VI, part 1",History,Charles,1,2,94,Thou hast astonish'd me with thy high terms:,male,0.16
55695,"Henry VI, part 1",History,Charles,1,2,95,"Only this proof I'll of thy valour make,",male,0.0
