Unnamed: 0,play_name,genre,character,act,scene,sentence,text,sex,sentiment
96483,Othello,Tragedy,Iago,1,1,32,And I--God bless the mark!--his Moorship's ancient.,male,0.0
96484,Othello,Tragedy,Roderigo,1,1,33,"By heaven, I rather would have been his hangman.",male,0.0
96485,Othello,Tragedy,Iago,1,1,34,"Why, there's no remedy; 'tis the curse of service,",male,0.0
96486,Othello,Tragedy,Iago,1,1,35,"Preferment goes by letter and affection,",male,0.0
96487,Othello,Tragedy,Iago,1,1,36,"And not by old gradation, where each second",male,0.05
96488,Othello,Tragedy,Iago,1,1,37,"Stood heir to the first. Now, sir, be judge yourself,",male,0.25
96489,Othello,Tragedy,Iago,1,1,38,Whether I in any just term am affined,male,0.0
96490,Othello,Tragedy,Iago,1,1,39,To love the Moor.,male,0.5
96491,Othello,Tragedy,Roderigo,1,1,40,I would not follow him then.,male,0.0
96492,Othello,Tragedy,Iago,1,1,41,"O, sir, content you;",male,0.0
96493,Othello,Tragedy,Iago,1,1,42,I follow him to serve my turn upon him:,male,0.0
96494,Othello,Tragedy,Iago,1,1,43,"We cannot all be masters, nor all masters",male,0.0
96495,Othello,Tragedy,Iago,1,1,44,Cannot be truly follow'd. You shall mark,male,0.0
96496,Othello,Tragedy,Iago,1,1,45,"Many a duteous and knee-crooking knave,",male,0.5
96497,Othello,Tragedy,Iago,1,1,46,"That, doting on his own obsequious bondage,",male,0.6
96498,Othello,Tragedy,Iago,1,1,47,"Wears out his time, much like his master's ass,",male,0.2
96499,Othello,Tragedy,Iago,1,1,48,"For nought but provender, and when he's old, cashier'd:",male,0.1
96500,Othello,Tragedy,Iago,1,1,49,Whip me such honest knaves. Others there are,male,0.3
96501,Othello,Tragedy,Iago,1,1,50,"Who, trimm'd in forms and visages of duty,",male,0.0
96502,Othello,Tragedy,Iago,1,1,51,"Keep yet their hearts attending on themselves,",male,0.0
96503,Othello,Tragedy,Iago,1,1,52,"And, throwing but shows of service on their lords,",male,0.0
96504,Othello,Tragedy,Iago,1,1,53,Do well thrive by them and when they have lined,male,0.0
96505,Othello,Tragedy,Iago,1,1,54,their coats,male,0.0
96506,Othello,Tragedy,Iago,1,1,55,Do themselves homage: these fellows have some soul;,male,0.0
96507,Othello,Tragedy,Iago,1,1,56,"And such a one do I profess myself. For, sir,",male,0.0
96508,Othello,Tragedy,Iago,1,1,57,"It is as sure as you are Roderigo,",male,0.5
96509,Othello,Tragedy,Iago,1,1,58,"Were I the Moor, I would not be Iago:",male,0.0
96510,Othello,Tragedy,Iago,1,1,59,"In following him, I follow but myself;",male,0.0
96511,Othello,Tragedy,Iago,1,1,60,"Heaven is my judge, not I for love and duty,",male,0.5
96512,Othello,Tragedy,Iago,1,1,61,"But seeming so, for my peculiar end:",male,0.0
96513,Othello,Tragedy,Iago,1,1,62,For when my outward action doth demonstrate,male,0.1
96514,Othello,Tragedy,Iago,1,1,63,The native act and figure of my heart,male,0.0
96515,Othello,Tragedy,Iago,1,1,64,"In compliment extern, 'tis not long after",male,0.03
96516,Othello,Tragedy,Iago,1,1,65,But I will wear my heart upon my sleeve,male,0.0
96517,Othello,Tragedy,Iago,1,1,66,For daws to peck at: I am not what I am.,male,0.0
96518,Othello,Tragedy,Roderigo,1,1,67,What a full fortune does the thicklips owe,male,0.35
96519,Othello,Tragedy,Roderigo,1,1,68,If he can carry't thus!,male,0.0
96520,Othello,Tragedy,Iago,1,1,69,"Call up her father,",male,0.0
96521,Othello,Tragedy,Iago,1,1,70,"Rouse him: make after him, poison his delight,",male,0.0
96522,Othello,Tragedy,Iago,1,1,71,"Proclaim him in the streets; incense her kinsmen,",male,0.0
96523,Othello,Tragedy,Iago,1,1,72,"And, though he in a fertile climate dwell,",male,0.0
96524,Othello,Tragedy,Iago,1,1,73,"Plague him with flies: though that his joy be joy,",male,0.8
96525,Othello,Tragedy,Iago,1,1,74,"Yet throw such changes of vexation on't,",male,0.0
96526,Othello,Tragedy,Iago,1,1,75,As it may lose some colour.,male,0.0
96527,Othello,Tragedy,Roderigo,1,1,76,Here is her father's house; I'll call aloud.,male,0.0
96528,Othello,Tragedy,Iago,1,1,77,"Do, with like timorous accent and dire yell",male,0.0
96529,Othello,Tragedy,Iago,1,1,78,"As when, by night and negligence, the fire",male,0.0
96530,Othello,Tragedy,Iago,1,1,79,Is spied in populous cities.,male,0.0
96531,Othello,Tragedy,Roderigo,1,1,80,"What, ho, Brabantio! Signior Brabantio, ho!",male,0.0
96532,Othello,Tragedy,Iago,1,1,81,"Awake! what, ho, Brabantio! thieves! thieves! thieves!",male,0.0
96533,Othello,Tragedy,Iago,1,1,82,"Look to your house, your daughter and your bags!",male,0.0
96534,Othello,Tragedy,Iago,1,1,83,Thieves! thieves!,male,0.0
96535,Othello,Tragedy,Brabantio,1,1,84,What is the reason of this terrible summons?,male,-1.0
96536,Othello,Tragedy,Brabantio,1,1,85,What is the matter there?,male,0.0
96537,Othello,Tragedy,Roderigo,1,1,86,"Signior, is all your family within?",male,0.0
96538,Othello,Tragedy,Iago,1,1,87,Are your doors lock'd?,male,0.0
96539,Othello,Tragedy,Brabantio,1,1,88,"Why, wherefore ask you this?",male,0.0
96540,Othello,Tragedy,Iago,1,1,89,"'Zounds, sir, you're robb'd; for shame, put on",male,0.0
96541,Othello,Tragedy,Iago,1,1,90,your gown;,male,0.0
96542,Othello,Tragedy,Iago,1,1,91,"Your heart is burst, you have lost half your soul;",male,-0.17
96543,Othello,Tragedy,Iago,1,1,92,"Even now, now, very now, an old black ram",male,0.04
96544,Othello,Tragedy,Iago,1,1,93,"Is topping your white ewe. Arise, arise;",male,0.0
96545,Othello,Tragedy,Iago,1,1,94,"Awake the snorting citizens with the bell,",male,0.0
96546,Othello,Tragedy,Iago,1,1,95,Or else the devil will make a grandsire of you:,male,0.0
96547,Othello,Tragedy,Iago,1,1,96,"Arise, I say.",male,0.0
96548,Othello,Tragedy,Brabantio,1,1,97,"What, have you lost your wits?",male,0.0
96549,Othello,Tragedy,Roderigo,1,1,98,"Most reverend signior, do you know my voice?",male,0.5
96550,Othello,Tragedy,Brabantio,1,1,99,Not I	what are you?,male,0.0
96551,Othello,Tragedy,Roderigo,1,1,100,My name is Roderigo.,male,0.0
96552,Othello,Tragedy,Brabantio,1,1,101,The worser welcome:,male,0.8
96553,Othello,Tragedy,Brabantio,1,1,102,I have charged thee not to haunt about my doors:,male,0.0
96554,Othello,Tragedy,Brabantio,1,1,103,In honest plainness thou hast heard me say,male,0.6
96555,Othello,Tragedy,Brabantio,1,1,104,"My daughter is not for thee; and now, in madness,",male,0.0
96556,Othello,Tragedy,Brabantio,1,1,105,"Being full of supper and distempering draughts,",male,0.35
96557,Othello,Tragedy,Brabantio,1,1,106,"Upon malicious bravery, dost thou come",male,0.0
96558,Othello,Tragedy,Brabantio,1,1,107,To start my quiet.,male,0.0
96559,Othello,Tragedy,Roderigo,1,1,108,"Sir, sir, sir,--",male,0.0
96560,Othello,Tragedy,Brabantio,1,1,109,But thou must needs be sure,male,0.5
96561,Othello,Tragedy,Brabantio,1,1,110,My spirit and my place have in them power,male,0.0
96562,Othello,Tragedy,Brabantio,1,1,111,To make this bitter to thee.,male,-0.1
96563,Othello,Tragedy,Roderigo,1,1,112,"Patience, good sir.",male,0.7
96564,Othello,Tragedy,Brabantio,1,1,113,What tell'st thou me of robbing? this is Venice;,male,0.0
96565,Othello,Tragedy,Brabantio,1,1,114,My house is not a grange.,male,0.0
96566,Othello,Tragedy,Roderigo,1,1,115,"Most grave Brabantio,",male,0.5
96567,Othello,Tragedy,Roderigo,1,1,116,In simple and pure soul I come to you.,male,0.11
96568,Othello,Tragedy,Iago,1,1,117,"'Zounds, sir, you are one of those that will not",male,0.0
96569,Othello,Tragedy,Iago,1,1,118,"serve God, if the devil bid you. Because we come to",male,0.0
96570,Othello,Tragedy,Iago,1,1,119,"do you service and you think we are ruffians, you'll",male,0.0
96571,Othello,Tragedy,Iago,1,1,120,have your daughter covered with a Barbary horse;,male,0.0
96572,Othello,Tragedy,Iago,1,1,121,you'll have your nephews neigh to you; you'll have,male,0.0
96573,Othello,Tragedy,Iago,1,1,122,coursers for cousins and gennets for germans.,male,0.0
96574,Othello,Tragedy,Brabantio,1,1,123,What profane wretch art thou?,male,0.0
96575,Othello,Tragedy,Iago,1,1,124,"I am one, sir, that comes to tell you your daughter",male,0.0
96576,Othello,Tragedy,Iago,1,1,125,and the Moor are now making the beast with two backs.,male,0.0
96577,Othello,Tragedy,Brabantio,1,1,126,Thou art a villain.,male,0.0
96578,Othello,Tragedy,Iago,1,1,127,You are--a senator.,male,0.0
96579,Othello,Tragedy,Brabantio,1,1,128,"This thou shalt answer; I know thee, Roderigo.",male,0.0
96580,Othello,Tragedy,Roderigo,1,1,129,"Sir, I will answer any thing. But, I beseech you,",male,0.0
96581,Othello,Tragedy,Roderigo,1,1,130,"If't be your pleasure and most wise consent,",male,0.6
96582,Othello,Tragedy,Roderigo,1,1,131,"As partly I find it is, that your fair daughter,",male,0.7
96583,Othello,Tragedy,Roderigo,1,1,132,"At this odd-even and dull watch o' the night,",male,-0.29
96584,Othello,Tragedy,Roderigo,1,1,133,"Transported, with no worse nor better guard",male,0.35
96585,Othello,Tragedy,Roderigo,1,1,134,"But with a knave of common hire, a gondolier,",male,-0.3
96586,Othello,Tragedy,Roderigo,1,1,135,To the gross clasps of a lascivious Moor--,male,0.0
96587,Othello,Tragedy,Roderigo,1,1,136,"If this be known to you and your allowance,",male,0.0
96588,Othello,Tragedy,Roderigo,1,1,137,We then have done you bold and saucy wrongs;,male,0.33
96589,Othello,Tragedy,Roderigo,1,1,138,"But if you know not this, my manners tell me",male,0.0
96590,Othello,Tragedy,Roderigo,1,1,139,We have your wrong rebuke. Do not believe,male,-0.5
96591,Othello,Tragedy,Roderigo,1,1,140,"That, from the sense of all civility,",male,0.0
96592,Othello,Tragedy,Roderigo,1,1,141,I thus would play and trifle with your reverence:,male,0.0
96593,Othello,Tragedy,Roderigo,1,1,142,"Your daughter, if you have not given her leave,",male,0.0
96594,Othello,Tragedy,Roderigo,1,1,143,"I say again, hath made a gross revolt;",male,0.0
96595,Othello,Tragedy,Roderigo,1,1,144,"Tying her duty, beauty, wit and fortunes",male,0.0
96596,Othello,Tragedy,Roderigo,1,1,145,In an extravagant and wheeling stranger,male,0.0
96597,Othello,Tragedy,Roderigo,1,1,146,Of here and every where. Straight satisfy yourself:,male,0.2
96598,Othello,Tragedy,Roderigo,1,1,147,"If she be in her chamber or your house,",male,0.0
96599,Othello,Tragedy,Roderigo,1,1,148,Let loose on me the justice of the state,male,-0.08
96600,Othello,Tragedy,Roderigo,1,1,149,For thus deluding you.,male,0.0
96601,Othello,Tragedy,Brabantio,1,1,150,"Strike on the tinder, ho!",male,0.0
96602,Othello,Tragedy,Brabantio,1,1,151,Give me a taper! call up all my people!,male,0.0
96603,Othello,Tragedy,Brabantio,1,1,152,This accident is not unlike my dream:,male,0.0
96604,Othello,Tragedy,Brabantio,1,1,153,Belief of it oppresses me already.,male,0.0
96605,Othello,Tragedy,Brabantio,1,1,154,"Light, I say! light!",male,0.5
96606,Othello,Tragedy,Iago,1,1,155,Farewell; for I must leave you:,male,0.0
96607,Othello,Tragedy,Iago,1,1,156,"It seems not meet, nor wholesome to my place,",male,0.0
96608,Othello,Tragedy,Iago,1,1,157,"To be produced--as, if I stay, I shall--",male,0.0
96609,Othello,Tragedy,Iago,1,1,158,"Against the Moor: for, I do know, the state,",male,0.0
96610,Othello,Tragedy,Iago,1,1,159,"However this may gall him with some cheque,",male,0.0
96611,Othello,Tragedy,Iago,1,1,160,"Cannot with safety cast him, for he's embark'd",male,0.0
96612,Othello,Tragedy,Iago,1,1,161,"With such loud reason to the Cyprus wars,",male,0.05
96613,Othello,Tragedy,Iago,1,1,162,"Which even now stand in act, that, for their souls,",male,0.0
96614,Othello,Tragedy,Iago,1,1,163,"Another of his fathom they have none,",male,0.0
96615,Othello,Tragedy,Iago,1,1,164,"To lead their business: in which regard,",male,0.0
96616,Othello,Tragedy,Iago,1,1,165,Though I do hate him as I do hell-pains.,male,-0.8
96617,Othello,Tragedy,Iago,1,1,166,"Yet, for necessity of present life,",male,0.0
96618,Othello,Tragedy,Iago,1,1,167,"I must show out a flag and sign of love,",male,0.5
96619,Othello,Tragedy,Iago,1,1,168,"Which is indeed but sign. That you shall surely find him,",male,0.5
96620,Othello,Tragedy,Iago,1,1,169,Lead to the Sagittary the raised search;,male,0.0
96621,Othello,Tragedy,Iago,1,1,170,"And there will I be with him. So, farewell.",male,0.0
96622,Othello,Tragedy,Brabantio,1,1,171,It is too true an evil: gone she is;,male,-0.33
96623,Othello,Tragedy,Brabantio,1,1,172,And what's to come of my despised time,male,0.0
96624,Othello,Tragedy,Brabantio,1,1,173,"Is nought but bitterness. Now, Roderigo,",male,0.0
96625,Othello,Tragedy,Brabantio,1,1,174,Where didst thou see her? O unhappy girl!,male,-0.75
96626,Othello,Tragedy,Brabantio,1,1,175,"With the Moor, say'st thou? Who would be a father!",male,0.0
96627,Othello,Tragedy,Brabantio,1,1,176,How didst thou know 'twas she? O she deceives me,male,0.0
96628,Othello,Tragedy,Brabantio,1,1,177,Past thought! What said she to you? Get more tapers:,male,0.09
96629,Othello,Tragedy,Brabantio,1,1,178,"Raise all my kindred. Are they married, think you?",male,0.25
96630,Othello,Tragedy,Roderigo,1,1,179,"Truly, I think they are.",male,0.0
96631,Othello,Tragedy,Brabantio,1,1,180,O heaven! How got she out? O treason of the blood!,male,0.0
96632,Othello,Tragedy,Brabantio,1,1,181,"Fathers, from hence trust not your daughters' minds",male,0.0
96633,Othello,Tragedy,Brabantio,1,1,182,By what you see them act. Is there not charms,male,0.0
96634,Othello,Tragedy,Brabantio,1,1,183,By which the property of youth and maidhood,male,0.0
96635,Othello,Tragedy,Brabantio,1,1,184,"May be abused? Have you not read, Roderigo,",male,0.0
96636,Othello,Tragedy,Brabantio,1,1,185,Of some such thing?,male,0.0
96637,Othello,Tragedy,Roderigo,1,1,186,"Yes, sir, I have indeed.",male,0.0
96638,Othello,Tragedy,Brabantio,1,1,187,"Call up my brother. O, would you had had her!",male,0.0
96639,Othello,Tragedy,Brabantio,1,1,188,"Some one way, some another. Do you know",male,0.0
96640,Othello,Tragedy,Brabantio,1,1,189,Where we may apprehend her and the Moor?,male,0.0
96641,Othello,Tragedy,Roderigo,1,1,190,"I think I can discover him, if you please,",male,0.0
96642,Othello,Tragedy,Roderigo,1,1,191,To get good guard and go along with me.,male,0.7
96643,Othello,Tragedy,Brabantio,1,1,192,"Pray you, lead on. At every house I'll call;",male,0.0
96644,Othello,Tragedy,Brabantio,1,1,193,"I may command at most. Get weapons, ho!",male,0.62
96645,Othello,Tragedy,Brabantio,1,1,194,And raise some special officers of night.,male,0.36
96646,Othello,Tragedy,Brabantio,1,1,195,"On, good Roderigo: I'll deserve your pains.",male,0.7
96647,Othello,Tragedy,Iago,1,2,1,"Though in the trade of war I have slain men,",male,0.0
96648,Othello,Tragedy,Iago,1,2,2,Yet do I hold it very stuff o' the conscience,male,0.2
96649,Othello,Tragedy,Iago,1,2,3,To do no contrived murder: I lack iniquity,male,0.25
96650,Othello,Tragedy,Iago,1,2,4,Sometimes to do me service: nine or ten times,male,0.0
96651,Othello,Tragedy,Iago,1,2,5,I had thought to have yerk'd him here under the ribs.,male,0.0
96652,Othello,Tragedy,Othello,1,2,6,'Tis better as it is.,male,0.5
96653,Othello,Tragedy,Iago,1,2,7,"Nay, but he prated,",male,0.0
96654,Othello,Tragedy,Iago,1,2,8,And spoke such scurvy and provoking terms,male,0.0
96655,Othello,Tragedy,Iago,1,2,9,Against your honour,male,0.0
96656,Othello,Tragedy,Iago,1,2,10,"That, with the little godliness I have,",male,-0.19
96657,Othello,Tragedy,Iago,1,2,11,"I did full hard forbear him. But, I pray you, sir,",male,0.03
96658,Othello,Tragedy,Iago,1,2,12,"Are you fast married? Be assured of this,",male,0.23
96659,Othello,Tragedy,Iago,1,2,13,"That the magnifico is much beloved,",male,0.7
96660,Othello,Tragedy,Iago,1,2,14,And hath in his effect a voice potential,male,0.0
96661,Othello,Tragedy,Iago,1,2,15,As double as the duke's: he will divorce you;,male,0.0
96662,Othello,Tragedy,Iago,1,2,16,Or put upon you what restraint and grievance,male,0.0
96663,Othello,Tragedy,Iago,1,2,17,"The law, with all his might to enforce it on,",male,0.0
96664,Othello,Tragedy,Iago,1,2,18,Will give him cable.,male,0.0
96665,Othello,Tragedy,Othello,1,2,19,Let him do his spite:,male,0.0
96666,Othello,Tragedy,Othello,1,2,20,My services which I have done the signiory,male,0.0
96667,Othello,Tragedy,Othello,1,2,21,"Shall out-tongue his complaints. 'Tis yet to know,--",male,0.0
96668,Othello,Tragedy,Othello,1,2,22,"Which, when I know that boasting is an honour,",male,0.0
96669,Othello,Tragedy,Othello,1,2,23,I shall promulgate--I fetch my life and being,male,0.0
96670,Othello,Tragedy,Othello,1,2,24,"From men of royal siege, and my demerits",male,0.0
96671,Othello,Tragedy,Othello,1,2,25,May speak unbonneted to as proud a fortune,male,0.8
96672,Othello,Tragedy,Othello,1,2,26,"As this that I have reach'd: for know, Iago,",male,0.0
96673,Othello,Tragedy,Othello,1,2,27,"But that I love the gentle Desdemona,",male,0.35
96674,Othello,Tragedy,Othello,1,2,28,I would not my unhoused free condition,male,0.4
96675,Othello,Tragedy,Othello,1,2,29,Put into circumscription and confine,male,0.0
96676,Othello,Tragedy,Othello,1,2,30,"For the sea's worth. But, look! what lights come yond?",male,0.38
96677,Othello,Tragedy,Iago,1,2,31,Those are the raised father and his friends:,male,0.0
96678,Othello,Tragedy,Iago,1,2,32,You were best go in.,male,1.0
96679,Othello,Tragedy,Othello,1,2,33,Not I	I must be found:,male,0.0
96680,Othello,Tragedy,Othello,1,2,34,"My parts, my title and my perfect soul",male,1.0
96681,Othello,Tragedy,Othello,1,2,35,Shall manifest me rightly. Is it they?,male,0.29
96682,Othello,Tragedy,Iago,1,2,36,"By Janus, I think no.",male,0.0
96683,Othello,Tragedy,Othello,1,2,37,"The servants of the duke, and my lieutenant.",male,0.0
96684,Othello,Tragedy,Othello,1,2,38,"The goodness of the night upon you, friends!",male,0.0
96685,Othello,Tragedy,Othello,1,2,39,What is the news?,male,0.0
96686,Othello,Tragedy,Cassio,1,2,40,"The duke does greet you, general,",male,0.05
96687,Othello,Tragedy,Cassio,1,2,41,"And he requires your haste-post-haste appearance,",male,0.0
96688,Othello,Tragedy,Cassio,1,2,42,Even on the instant.,male,0.0
96689,Othello,Tragedy,Othello,1,2,43,"What is the matter, think you?",male,0.0
96690,Othello,Tragedy,Cassio,1,2,44,Something from Cyprus as I may divine:,male,0.0
96691,Othello,Tragedy,Cassio,1,2,45,It is a business of some heat: the galleys,male,0.0
96692,Othello,Tragedy,Cassio,1,2,46,Have sent a dozen sequent messengers,male,0.0
96693,Othello,Tragedy,Cassio,1,2,47,"This very night at one another's heels,",male,0.2
96694,Othello,Tragedy,Cassio,1,2,48,"And many of the consuls, raised and met,",male,0.5
96695,Othello,Tragedy,Cassio,1,2,49,Are at the duke's already: you have been,male,0.0
96696,Othello,Tragedy,Cassio,1,2,50,hotly call'd for;,male,0.25
96697,Othello,Tragedy,Cassio,1,2,51,"When, being not at your lodging to be found,",male,0.0
96698,Othello,Tragedy,Cassio,1,2,52,The senate hath sent about three several guests,male,0.0
96699,Othello,Tragedy,Cassio,1,2,53,To search you out.,male,0.0
96700,Othello,Tragedy,Othello,1,2,54,'Tis well I am found by you.,male,0.0
96701,Othello,Tragedy,Othello,1,2,55,"I will but spend a word here in the house,",male,0.0
96702,Othello,Tragedy,Othello,1,2,56,And go with you.,male,0.0
96703,Othello,Tragedy,Cassio,1,2,57,"Ancient, what makes he here?",male,0.0
96704,Othello,Tragedy,Iago,1,2,58,"'Faith, he to-night hath boarded a land carack:",male,0.0
96705,Othello,Tragedy,Iago,1,2,59,"If it prove lawful prize, he's made for ever.",male,0.0
96706,Othello,Tragedy,Cassio,1,2,60,I do not understand.,male,0.0
96707,Othello,Tragedy,Iago,1,2,61,He's married.,male,0.25
96708,Othello,Tragedy,Cassio,1,2,62,To who?,male,0.0
96709,Othello,Tragedy,Iago,1,2,63,"Marry, to--Come, captain, will you go?",male,0.0
96710,Othello,Tragedy,Othello,1,2,64,Have with you.,male,0.0
96711,Othello,Tragedy,Cassio,1,2,65,Here comes another troop to seek for you.,male,0.0
96712,Othello,Tragedy,Iago,1,2,66,"It is Brabantio. General, be advised;",male,0.05
96713,Othello,Tragedy,Iago,1,2,67,He comes to bad intent.,male,-0.7
96714,Othello,Tragedy,Othello,1,2,68,Holla! stand there!,male,0.0
96715,Othello,Tragedy,Roderigo,1,2,69,"Signior, it is the Moor.",male,0.0
96716,Othello,Tragedy,Brabantio,1,2,70,"Down with him, thief!",male,-0.19
96717,Othello,Tragedy,Iago,1,2,71,"You, Roderigo! come, sir, I am for you.",male,0.0
96718,Othello,Tragedy,Othello,1,2,72,"Keep up your bright swords, for the dew will rust them.",male,0.7
96719,Othello,Tragedy,Othello,1,2,73,"Good signior, you shall more command with years",male,0.6
96720,Othello,Tragedy,Othello,1,2,74,Than with your weapons.,male,0.0
96721,Othello,Tragedy,Brabantio,1,2,75,"O thou foul thief, where hast thou stow'd my daughter?",male,0.0
96722,Othello,Tragedy,Brabantio,1,2,76,"Damn'd as thou art, thou hast enchanted her;",male,0.0
96723,Othello,Tragedy,Brabantio,1,2,77,"For I'll refer me to all things of sense,",male,0.0
96724,Othello,Tragedy,Brabantio,1,2,78,"If she in chains of magic were not bound,",male,0.5
96725,Othello,Tragedy,Brabantio,1,2,79,"Whether a maid so tender, fair and happy,",male,0.75
96726,Othello,Tragedy,Brabantio,1,2,80,So opposite to marriage that she shunned,male,0.0
96727,Othello,Tragedy,Brabantio,1,2,81,"The wealthy curled darlings of our nation,",male,0.5
96728,Othello,Tragedy,Brabantio,1,2,82,"Would ever have, to incur a general mock,",male,0.05
96729,Othello,Tragedy,Brabantio,1,2,83,Run from her guardage to the sooty bosom,male,0.0
96730,Othello,Tragedy,Brabantio,1,2,84,"Of such a thing as thou, to fear, not to delight.",male,0.0
96731,Othello,Tragedy,Brabantio,1,2,85,"Judge me the world, if 'tis not gross in sense",male,0.0
96732,Othello,Tragedy,Brabantio,1,2,86,"That thou hast practised on her with foul charms,",male,0.0
96733,Othello,Tragedy,Brabantio,1,2,87,Abused her delicate youth with drugs or minerals,male,-0.3
96734,Othello,Tragedy,Brabantio,1,2,88,That weaken motion: I'll have't disputed on;,male,0.0
96735,Othello,Tragedy,Brabantio,1,2,89,'Tis probable and palpable to thinking.,male,0.0
96736,Othello,Tragedy,Brabantio,1,2,90,I therefore apprehend and do attach thee,male,0.0
96737,Othello,Tragedy,Brabantio,1,2,91,"For an abuser of the world, a practiser",male,0.0
96738,Othello,Tragedy,Brabantio,1,2,92,Of arts inhibited and out of warrant.,male,0.0
96739,Othello,Tragedy,Brabantio,1,2,93,"Lay hold upon him: if he do resist,",male,0.0
96740,Othello,Tragedy,Brabantio,1,2,94,Subdue him at his peril.,male,0.0
96741,Othello,Tragedy,Othello,1,2,95,"Hold your hands,",male,0.0
96742,Othello,Tragedy,Othello,1,2,96,"Both you of my inclining, and the rest:",male,0.0
96743,Othello,Tragedy,Othello,1,2,97,"Were it my cue to fight, I should have known it",male,0.0
96744,Othello,Tragedy,Othello,1,2,98,Without a prompter. Where will you that I go,male,0.0
96745,Othello,Tragedy,Othello,1,2,99,To answer this your charge?,male,0.0
96746,Othello,Tragedy,Brabantio,1,2,100,"To prison, till fit time",male,0.4
96747,Othello,Tragedy,Brabantio,1,2,101,Of law and course of direct session,male,0.1
96748,Othello,Tragedy,Brabantio,1,2,102,Call thee to answer.,male,0.0
96749,Othello,Tragedy,Othello,1,2,103,What if I do obey?,male,0.0
96750,Othello,Tragedy,Othello,1,2,104,"How may the duke be therewith satisfied,",male,0.5
96751,Othello,Tragedy,Othello,1,2,105,"Whose messengers are here about my side,",male,0.0
96752,Othello,Tragedy,Othello,1,2,106,Upon some present business of the state,male,0.0
96753,Othello,Tragedy,Othello,1,2,107,To bring me to him?,male,0.0
96754,Othello,Tragedy,First Officer,1,2,108,"'Tis true, most worthy signior;",male,0.39
96755,Othello,Tragedy,First Officer,1,2,109,"The duke's in council and your noble self,",male,0.6
96756,Othello,Tragedy,First Officer,1,2,110,"I am sure, is sent for.",male,0.5
96757,Othello,Tragedy,Brabantio,1,2,111,How! the duke in council!,male,0.0
96758,Othello,Tragedy,Brabantio,1,2,112,In this time of the night! Bring him away:,male,0.0
96759,Othello,Tragedy,Brabantio,1,2,113,"Mine's not an idle cause: the duke himself,",male,0.0
96760,Othello,Tragedy,Brabantio,1,2,114,"Or any of my brothers of the state,",male,0.0
