Unnamed: 0,play_name,genre,character,act,scene,sentence,text,sex,sentiment
7583,Cymbeline,Comedy,First Gentleman,1,1,21,"I mean, that married her, alack, good man!",male,0.27
7584,Cymbeline,Comedy,First Gentleman,1,1,22,And therefore banish'd--is a creature such,male,0.0
7585,Cymbeline,Comedy,First Gentleman,1,1,23,"As, to seek through the regions of the earth",male,0.0
7586,Cymbeline,Comedy,First Gentleman,1,1,24,"For one his like, there would be something failing",male,0.0
7587,Cymbeline,Comedy,First Gentleman,1,1,25,In him that should compare. I do not think,male,0.0
7588,Cymbeline,Comedy,First Gentleman,1,1,26,So fair an outward and such stuff within,male,0.35
7589,Cymbeline,Comedy,First Gentleman,1,1,27,Endows a man but he.,male,0.0
7590,Cymbeline,Comedy,Second Gentleman,1,1,28,You speak him far.,male,0.1
7591,Cymbeline,Comedy,First Gentleman,1,1,29,"I do extend him, sir, within himself,",male,0.0
7592,Cymbeline,Comedy,First Gentleman,1,1,30,Crush him together rather than unfold,male,0.0
7593,Cymbeline,Comedy,First Gentleman,1,1,31,His measure duly.,male,0.0
7594,Cymbeline,Comedy,Second Gentleman,1,1,32,What's his name and birth?,male,0.0
7595,Cymbeline,Comedy,First Gentleman,1,1,33,I cannot delve him to the root: his father,male,0.0
7596,Cymbeline,Comedy,First Gentleman,1,1,34,"Was call'd Sicilius, who did join his honour",male,0.0
7597,Cymbeline,Comedy,First Gentleman,1,1,35,"Against the Romans with Cassibelan,",male,0.0
7598,Cymbeline,Comedy,First Gentleman,1,1,36,But had his titles by Tenantius whom,male,0.0
7599,Cymbeline,Comedy,First Gentleman,1,1,37,"He served with glory and admired success,",male,0.3
7600,Cymbeline,Comedy,First Gentleman,1,1,38,So gain'd the sur-addition Leonatus;,male,0.0
7601,Cymbeline,Comedy,First Gentleman,1,1,39,"And had, besides this gentleman in question,",male,0.0
7602,Cymbeline,Comedy,First Gentleman,1,1,40,"Two other sons, who in the wars o' the time",male,-0.12
7603,Cymbeline,Comedy,First Gentleman,1,1,41,Died with their swords in hand; for which,male,0.0
7604,Cymbeline,Comedy,First Gentleman,1,1,42,"their father,",male,0.0
7605,Cymbeline,Comedy,First Gentleman,1,1,43,"Then old and fond of issue, took such sorrow",male,0.05
7606,Cymbeline,Comedy,First Gentleman,1,1,44,"That he quit being, and his gentle lady,",male,0.2
7607,Cymbeline,Comedy,First Gentleman,1,1,45,"Big of this gentleman our theme, deceased",male,0.0
7608,Cymbeline,Comedy,First Gentleman,1,1,46,As he was born. The king he takes the babe,male,0.0
7609,Cymbeline,Comedy,First Gentleman,1,1,47,"To his protection, calls him Posthumus Leonatus,",male,0.0
7610,Cymbeline,Comedy,First Gentleman,1,1,48,"Breeds him and makes him of his bed-chamber,",male,0.0
7611,Cymbeline,Comedy,First Gentleman,1,1,49,Puts to him all the learnings that his time,male,0.0
7612,Cymbeline,Comedy,First Gentleman,1,1,50,"Could make him the receiver of; which he took,",male,0.0
7613,Cymbeline,Comedy,First Gentleman,1,1,51,"As we do air, fast as 'twas minister'd,",male,0.2
7614,Cymbeline,Comedy,First Gentleman,1,1,52,"And in's spring became a harvest, lived in court--",male,0.0
7615,Cymbeline,Comedy,First Gentleman,1,1,53,"Which rare it is to do--most praised, most loved,",male,0.5
7616,Cymbeline,Comedy,First Gentleman,1,1,54,"A sample to the youngest, to the more mature",male,0.3
7617,Cymbeline,Comedy,First Gentleman,1,1,55,"A glass that feated them, and to the graver",male,0.0
7618,Cymbeline,Comedy,First Gentleman,1,1,56,"A child that guided dotards; to his mistress,",male,0.0
7619,Cymbeline,Comedy,First Gentleman,1,1,57,"For whom he now is banish'd, her own price",male,0.6
7620,Cymbeline,Comedy,First Gentleman,1,1,58,Proclaims how she esteem'd him and his virtue;,male,0.0
7621,Cymbeline,Comedy,First Gentleman,1,1,59,By her election may be truly read,male,0.0
7622,Cymbeline,Comedy,First Gentleman,1,1,60,What kind of man he is.,male,0.6
7623,Cymbeline,Comedy,Second Gentleman,1,1,61,I honour him,male,0.0
7624,Cymbeline,Comedy,Second Gentleman,1,1,62,"Even out of your report. But, pray you, tell me,",male,0.0
7625,Cymbeline,Comedy,Second Gentleman,1,1,63,Is she sole child to the king?,male,0.0
7626,Cymbeline,Comedy,First Gentleman,1,1,64,His only child.,male,0.0
7627,Cymbeline,Comedy,First Gentleman,1,1,65,"He had two sons: if this be worth your hearing,",male,0.3
7628,Cymbeline,Comedy,First Gentleman,1,1,66,"Mark it: the eldest of them at three years old,",male,0.1
7629,Cymbeline,Comedy,First Gentleman,1,1,67,"I' the swathing-clothes the other, from their nursery",male,-0.12
7630,Cymbeline,Comedy,First Gentleman,1,1,68,"Were stol'n, and to this hour no guess in knowledge",male,0.0
7631,Cymbeline,Comedy,First Gentleman,1,1,69,Which way they went.,male,0.0
7632,Cymbeline,Comedy,Second Gentleman,1,1,70,How long is this ago?,male,-0.05
7633,Cymbeline,Comedy,First Gentleman,1,1,71,Some twenty years.,male,0.0
7634,Cymbeline,Comedy,Second Gentleman,1,1,72,"That a king's children should be so convey'd,",male,0.0
7635,Cymbeline,Comedy,Second Gentleman,1,1,73,"So slackly guarded, and the search so slow,",male,0.05
7636,Cymbeline,Comedy,Second Gentleman,1,1,74,That could not trace them!,male,0.0
7637,Cymbeline,Comedy,First Gentleman,1,1,75,"Howsoe'er 'tis strange,",male,-0.05
7638,Cymbeline,Comedy,First Gentleman,1,1,76,"Or that the negligence may well be laugh'd at,",male,0.3
7639,Cymbeline,Comedy,First Gentleman,1,1,77,"Yet is it true, sir.",male,0.35
7640,Cymbeline,Comedy,Second Gentleman,1,1,78,I do well believe you.,male,0.0
7641,Cymbeline,Comedy,First Gentleman,1,1,79,"We must forbear: here comes the gentleman,",male,0.0
7642,Cymbeline,Comedy,First Gentleman,1,1,80,"The queen, and princess.",male,0.0
7643,Cymbeline,Comedy,Queen,1,1,81,"No, be assured you shall not find me, daughter,",female,0.0
7644,Cymbeline,Comedy,Queen,1,1,82,"After the slander of most stepmothers,",female,0.5
7645,Cymbeline,Comedy,Queen,1,1,83,"Evil-eyed unto you: you're my prisoner, but",female,0.0
7646,Cymbeline,Comedy,Queen,1,1,84,Your gaoler shall deliver you the keys,female,0.0
7647,Cymbeline,Comedy,Queen,1,1,85,"That lock up your restraint. For you, Posthumus,",female,0.0
7648,Cymbeline,Comedy,Queen,1,1,86,"So soon as I can win the offended king,",female,0.8
7649,Cymbeline,Comedy,Queen,1,1,87,"I will be known your advocate: marry, yet",female,0.0
7650,Cymbeline,Comedy,Queen,1,1,88,"The fire of rage is in him, and 'twere good",female,0.7
7651,Cymbeline,Comedy,Queen,1,1,89,You lean'd unto his sentence with what patience,female,0.0
7652,Cymbeline,Comedy,Queen,1,1,90,Your wisdom may inform you.,female,0.0
7653,Cymbeline,Comedy,Posthumus Leonatus,1,1,91,"Please your highness,",male,0.0
7654,Cymbeline,Comedy,Posthumus Leonatus,1,1,92,I will from hence to-day.,male,0.0
7655,Cymbeline,Comedy,Queen,1,1,93,You know the peril.,female,0.0
7656,Cymbeline,Comedy,Queen,1,1,94,"I'll fetch a turn about the garden, pitying",female,0.0
7657,Cymbeline,Comedy,Queen,1,1,95,"The pangs of barr'd affections, though the king",female,0.0
7658,Cymbeline,Comedy,Queen,1,1,96,Hath charged you should not speak together.,female,0.0
7659,Cymbeline,Comedy,Imogen,1,1,97,O,female,0.0
7660,Cymbeline,Comedy,Imogen,1,1,98,Dissembling courtesy! How fine this tyrant,female,0.42
7661,Cymbeline,Comedy,Imogen,1,1,99,"Can tickle where she wounds! My dearest husband,",female,0.0
7662,Cymbeline,Comedy,Imogen,1,1,100,I something fear my father's wrath; but nothing--,female,0.0
7663,Cymbeline,Comedy,Imogen,1,1,101,Always reserved my holy duty--what,female,0.0
7664,Cymbeline,Comedy,Imogen,1,1,102,His rage can do on me: you must be gone;,female,0.0
7665,Cymbeline,Comedy,Imogen,1,1,103,And I shall here abide the hourly shot,female,0.0
7666,Cymbeline,Comedy,Imogen,1,1,104,"Of angry eyes, not comforted to live,",female,-0.18
7667,Cymbeline,Comedy,Imogen,1,1,105,But that there is this jewel in the world,female,0.0
7668,Cymbeline,Comedy,Imogen,1,1,106,That I may see again.,female,0.0
7669,Cymbeline,Comedy,Posthumus Leonatus,1,1,107,My queen! my mistress!,male,0.0
7670,Cymbeline,Comedy,Posthumus Leonatus,1,1,108,"O lady, weep no more, lest I give cause",male,-0.25
7671,Cymbeline,Comedy,Posthumus Leonatus,1,1,109,To be suspected of more tenderness,male,0.5
7672,Cymbeline,Comedy,Posthumus Leonatus,1,1,110,Than doth become a man. I will remain,male,0.0
7673,Cymbeline,Comedy,Posthumus Leonatus,1,1,111,The loyal'st husband that did e'er plight troth:,male,0.33
7674,Cymbeline,Comedy,Posthumus Leonatus,1,1,112,"My residence in Rome at one Philario's,",male,0.0
7675,Cymbeline,Comedy,Posthumus Leonatus,1,1,113,"Who to my father was a friend, to me",male,0.0
7676,Cymbeline,Comedy,Posthumus Leonatus,1,1,114,"Known but by letter: thither write, my queen,",male,0.0
7677,Cymbeline,Comedy,Posthumus Leonatus,1,1,115,"And with mine eyes I'll drink the words you send,",male,0.0
7678,Cymbeline,Comedy,Posthumus Leonatus,1,1,116,Though ink be made of gall.,male,0.0
7679,Cymbeline,Comedy,Queen,1,1,117,"Be brief, I pray you:",female,0.0
7680,Cymbeline,Comedy,Queen,1,1,118,"If the king come, I shall incur I know not",female,0.0
7681,Cymbeline,Comedy,Queen,1,1,119,How much of his displeasure.,female,0.2
7682,Cymbeline,Comedy,Queen,1,1,120,Yet I'll move him,female,0.0
7683,Cymbeline,Comedy,Queen,1,1,121,"To walk this way: I never do him wrong,",female,-0.5
7684,Cymbeline,Comedy,Queen,1,1,122,"But he does buy my injuries, to be friends;",female,0.0
7685,Cymbeline,Comedy,Queen,1,1,123,Pays dear for my offences.,female,0.0
7686,Cymbeline,Comedy,Posthumus Leonatus,1,1,124,Should we be taking leave,male,0.0
7687,Cymbeline,Comedy,Posthumus Leonatus,1,1,125,"As long a term as yet we have to live,",male,0.04
7688,Cymbeline,Comedy,Posthumus Leonatus,1,1,126,The loathness to depart would grow. Adieu!,male,0.0
7689,Cymbeline,Comedy,Imogen,1,1,127,"Nay, stay a little:",female,-0.19
7690,Cymbeline,Comedy,Imogen,1,1,128,"Were you but riding forth to air yourself,",female,0.0
7691,Cymbeline,Comedy,Imogen,1,1,129,"Such parting were too petty. Look here, love;",female,0.25
7692,Cymbeline,Comedy,Imogen,1,1,130,"This diamond was my mother's: take it, heart;",female,0.0
7693,Cymbeline,Comedy,Imogen,1,1,131,"But keep it till you woo another wife,",female,0.0
7694,Cymbeline,Comedy,Imogen,1,1,132,When Imogen is dead.,female,-0.2
7695,Cymbeline,Comedy,Posthumus Leonatus,1,1,133,"How, how! another?",male,0.0
7696,Cymbeline,Comedy,Posthumus Leonatus,1,1,134,"You gentle gods, give me but this I have,",male,0.2
7697,Cymbeline,Comedy,Posthumus Leonatus,1,1,135,And sear up my embracements from a next,male,0.0
7698,Cymbeline,Comedy,Posthumus Leonatus,1,1,136,With bonds of death!,male,0.0
7699,Cymbeline,Comedy,Posthumus Leonatus,1,1,137,"Remain, remain thou here",male,0.0
7700,Cymbeline,Comedy,Posthumus Leonatus,1,1,138,"While sense can keep it on. And, sweetest, fairest,",male,0.0
7701,Cymbeline,Comedy,Posthumus Leonatus,1,1,139,"As I my poor self did exchange for you,",male,-0.4
7702,Cymbeline,Comedy,Posthumus Leonatus,1,1,140,"To your so infinite loss, so in our trifles",male,0.0
7703,Cymbeline,Comedy,Posthumus Leonatus,1,1,141,I still win of you: for my sake wear this;,male,0.8
7704,Cymbeline,Comedy,Posthumus Leonatus,1,1,142,It is a manacle of love; I'll place it,male,0.5
7705,Cymbeline,Comedy,Posthumus Leonatus,1,1,143,Upon this fairest prisoner.,male,0.0
7706,Cymbeline,Comedy,Imogen,1,1,144,O the gods!,female,0.0
7707,Cymbeline,Comedy,Imogen,1,1,145,When shall we see again?,female,0.0
7708,Cymbeline,Comedy,Posthumus Leonatus,1,1,146,"Alack, the king!",male,0.0
7709,Cymbeline,Comedy,Cymbeline,1,1,147,"Thou basest thing, avoid! hence, from my sight!",female,0.0
7710,Cymbeline,Comedy,Cymbeline,1,1,148,If after this command thou fraught the court,female,0.0
7711,Cymbeline,Comedy,Cymbeline,1,1,149,"With thy unworthiness, thou diest: away!",female,0.0
7712,Cymbeline,Comedy,Cymbeline,1,1,150,Thou'rt poison to my blood.,female,0.0
7713,Cymbeline,Comedy,Posthumus Leonatus,1,1,151,The gods protect you!,male,0.0
7714,Cymbeline,Comedy,Posthumus Leonatus,1,1,152,And bless the good remainders of the court! I am gone.,male,0.88
7715,Cymbeline,Comedy,Imogen,1,1,153,There cannot be a pinch in death,female,0.0
7716,Cymbeline,Comedy,Imogen,1,1,154,More sharp than this is.,female,0.19
7717,Cymbeline,Comedy,Cymbeline,1,1,155,"O disloyal thing,",female,0.0
7718,Cymbeline,Comedy,Cymbeline,1,1,156,"That shouldst repair my youth, thou heap'st",female,0.0
7719,Cymbeline,Comedy,Cymbeline,1,1,157,A year's age on me.,female,0.0
7720,Cymbeline,Comedy,Imogen,1,1,158,"I beseech you, sir,",female,0.0
7721,Cymbeline,Comedy,Imogen,1,1,159,Harm not yourself with your vexation,female,0.0
7722,Cymbeline,Comedy,Imogen,1,1,160,I am senseless of your wrath; a touch more rare,female,0.4
7723,Cymbeline,Comedy,Imogen,1,1,161,"Subdues all pangs, all fears.",female,0.0
7724,Cymbeline,Comedy,Cymbeline,1,1,162,Past grace? obedience?,female,-0.25
7725,Cymbeline,Comedy,Imogen,1,1,163,"Past hope, and in despair; that way, past grace.",female,-0.25
7726,Cymbeline,Comedy,Cymbeline,1,1,164,That mightst have had the sole son of my queen!,female,0.0
7727,Cymbeline,Comedy,Imogen,1,1,165,"O blest, that I might not! I chose an eagle,",female,0.0
7728,Cymbeline,Comedy,Imogen,1,1,166,And did avoid a puttock.,female,0.0
7729,Cymbeline,Comedy,Cymbeline,1,1,167,Thou took'st a beggar; wouldst have made my throne,female,0.0
7730,Cymbeline,Comedy,Cymbeline,1,1,168,A seat for baseness.,female,0.0
7731,Cymbeline,Comedy,Imogen,1,1,169,No; I rather added,female,0.0
7732,Cymbeline,Comedy,Imogen,1,1,170,A lustre to it.,female,0.0
7733,Cymbeline,Comedy,Cymbeline,1,1,171,O thou vile one!,female,0.0
7734,Cymbeline,Comedy,Imogen,1,1,172,"Sir,",female,0.0
7735,Cymbeline,Comedy,Imogen,1,1,173,It is your fault that I have loved Posthumus:,female,0.7
7736,Cymbeline,Comedy,Imogen,1,1,174,"You bred him as my playfellow, and he is",female,0.0
7737,Cymbeline,Comedy,Imogen,1,1,175,"A man worth any woman, overbuys me",female,0.3
7738,Cymbeline,Comedy,Imogen,1,1,176,Almost the sum he pays.,female,0.0
7739,Cymbeline,Comedy,Cymbeline,1,1,177,"What, art thou mad?",female,-0.62
7740,Cymbeline,Comedy,Imogen,1,1,178,"Almost, sir: heaven restore me! Would I were",female,0.0
7741,Cymbeline,Comedy,Imogen,1,1,179,"A neat-herd's daughter, and my Leonatus",female,0.0
7742,Cymbeline,Comedy,Imogen,1,1,180,Our neighbour shepherd's son!,female,0.0
7743,Cymbeline,Comedy,Cymbeline,1,1,181,Thou foolish thing!,female,0.0
7744,Cymbeline,Comedy,Cymbeline,1,1,182,They were again together: you have done,female,0.0
7745,Cymbeline,Comedy,Cymbeline,1,1,183,"Not after our command. Away with her,",female,0.0
7746,Cymbeline,Comedy,Cymbeline,1,1,184,And pen her up.,female,0.0
7747,Cymbeline,Comedy,Queen,1,1,185,"Beseech your patience. Peace,",female,0.0
7748,Cymbeline,Comedy,Queen,1,1,186,"Dear lady daughter, peace! Sweet sovereign,",female,0.35
7749,Cymbeline,Comedy,Queen,1,1,187,Leave us to ourselves; and make yourself some comfort,female,0.0
7750,Cymbeline,Comedy,Queen,1,1,188,Out of your best advice.,female,1.0
7751,Cymbeline,Comedy,Cymbeline,1,1,189,"Nay, let her languish",female,0.0
7752,Cymbeline,Comedy,Cymbeline,1,1,190,"A drop of blood a day; and, being aged,",female,-0.1
7753,Cymbeline,Comedy,Cymbeline,1,1,191,Die of this folly!,female,0.0
7754,Cymbeline,Comedy,Queen,1,1,192,Fie! you must give way.,female,0.0
7755,Cymbeline,Comedy,Queen,1,1,193,"Here is your servant. How now, sir! What news?",female,0.0
7756,Cymbeline,Comedy,Pisanio,1,1,194,My lord your son drew on my master.,male,0.0
7757,Cymbeline,Comedy,Queen,1,1,195,Ha!,female,0.0
7758,Cymbeline,Comedy,Queen,1,1,196,"No harm, I trust, is done?",female,0.0
7759,Cymbeline,Comedy,Pisanio,1,1,197,"There might have been,",male,0.0
7760,Cymbeline,Comedy,Pisanio,1,1,198,But that my master rather play'd than fought,male,0.0
7761,Cymbeline,Comedy,Pisanio,1,1,199,And had no help of anger: they were parted,male,-0.7
7762,Cymbeline,Comedy,Pisanio,1,1,200,By gentlemen at hand.,male,0.0
7763,Cymbeline,Comedy,Queen,1,1,201,I am very glad on't.,female,0.65
7764,Cymbeline,Comedy,Imogen,1,1,202,Your son's my father's friend; he takes his part.,female,0.0
7765,Cymbeline,Comedy,Imogen,1,1,203,To draw upon an exile! O brave sir!,female,1.0
7766,Cymbeline,Comedy,Imogen,1,1,204,I would they were in Afric both together;,female,0.0
7767,Cymbeline,Comedy,Imogen,1,1,205,"Myself by with a needle, that I might prick",female,0.0
7768,Cymbeline,Comedy,Imogen,1,1,206,The goer-back. Why came you from your master?,female,0.0
7769,Cymbeline,Comedy,Pisanio,1,1,207,On his command: he would not suffer me,male,0.0
7770,Cymbeline,Comedy,Pisanio,1,1,208,To bring him to the haven; left these notes,male,0.0
7771,Cymbeline,Comedy,Pisanio,1,1,209,"Of what commands I should be subject to,",male,-0.17
7772,Cymbeline,Comedy,Pisanio,1,1,210,When 't pleased you to employ me.,male,0.5
7773,Cymbeline,Comedy,Queen,1,1,211,This hath been,female,0.0
7774,Cymbeline,Comedy,Queen,1,1,212,Your faithful servant: I dare lay mine honour,female,0.0
7775,Cymbeline,Comedy,Queen,1,1,213,He will remain so.,female,0.0
7776,Cymbeline,Comedy,Pisanio,1,1,214,I humbly thank your highness.,male,-0.2
7777,Cymbeline,Comedy,Queen,1,1,215,"Pray, walk awhile.",female,0.0
7778,Cymbeline,Comedy,Imogen,1,1,216,"About some half-hour hence,",female,0.0
7779,Cymbeline,Comedy,Imogen,1,1,217,"I pray you, speak with me: you shall at least",female,-0.3
7780,Cymbeline,Comedy,Imogen,1,1,218,Go see my lord aboard: for this time leave me.,female,0.0
7781,Cymbeline,Comedy,First Lord,1,2,1,"Sir, I would advise you to shift a shirt; the",male,0.0
7782,Cymbeline,Comedy,First Lord,1,2,2,violence of action hath made you reek as a,male,0.1
7783,Cymbeline,Comedy,First Lord,1,2,3,"sacrifice: where air comes out, air comes in:",male,0.0
7784,Cymbeline,Comedy,First Lord,1,2,4,there's none abroad so wholesome as that you vent.,male,0.0
7785,Cymbeline,Comedy,Cloten,1,2,5,"If my shirt were bloody, then to shift it. Have I hurt him?",male,-0.8
7786,Cymbeline,Comedy,Second Lord,1,2,6,"[Aside]  No, 'faith; not so much as his patience.",male,0.2
7787,Cymbeline,Comedy,First Lord,1,2,7,"Hurt him! his body's a passable carcass, if he be",male,0.0
7788,Cymbeline,Comedy,First Lord,1,2,8,"not hurt: it is a thoroughfare for steel, if it be not hurt.",male,0.0
7789,Cymbeline,Comedy,Second Lord,1,2,9,[Aside]  His steel was in debt; it went o' the,male,0.0
7790,Cymbeline,Comedy,Second Lord,1,2,10,backside the town.,male,0.0
7791,Cymbeline,Comedy,Cloten,1,2,11,The villain would not stand me.,male,0.0
7792,Cymbeline,Comedy,Second Lord,1,2,12,"[Aside]  No; but he fled forward still, toward your face.",male,0.0
7793,Cymbeline,Comedy,First Lord,1,2,13,Stand you! You have land enough of your own: but,male,0.3
7794,Cymbeline,Comedy,First Lord,1,2,14,he added to your having; gave you some ground.,male,0.0
7795,Cymbeline,Comedy,Second Lord,1,2,15,[Aside]  As many inches as you have oceans. Puppies!,male,0.62
7796,Cymbeline,Comedy,Cloten,1,2,16,I would they had not come between us.,male,0.0
7797,Cymbeline,Comedy,Second Lord,1,2,17,"[Aside]  So would I, till you had measured how long",male,-0.05
7798,Cymbeline,Comedy,Second Lord,1,2,18,a fool you were upon the ground.,male,0.0
7799,Cymbeline,Comedy,Cloten,1,2,19,And that she should love this fellow and refuse me!,male,0.62
7800,Cymbeline,Comedy,Second Lord,1,2,20,"[Aside]  If it be a sin to make a true election, she",male,0.35
7801,Cymbeline,Comedy,Second Lord,1,2,21,is damned.,male,0.0
7802,Cymbeline,Comedy,First Lord,1,2,22,"Sir, as I told you always, her beauty and her brain",male,0.0
7803,Cymbeline,Comedy,First Lord,1,2,23,"go not together: she's a good sign, but I have seen",male,0.7
7804,Cymbeline,Comedy,First Lord,1,2,24,small reflection of her wit.,male,-0.25
7805,Cymbeline,Comedy,Second Lord,1,2,25,"[Aside]  She shines not upon fools, lest the",male,0.0
7806,Cymbeline,Comedy,Second Lord,1,2,26,reflection should hurt her.,male,0.0
7807,Cymbeline,Comedy,Cloten,1,2,27,"Come, I'll to my chamber. Would there had been some",male,0.0
7808,Cymbeline,Comedy,Cloten,1,2,28,hurt done!,male,0.0
7809,Cymbeline,Comedy,Second Lord,1,2,29,[Aside]  I wish not so; unless it had been the fall,male,0.0
7810,Cymbeline,Comedy,Second Lord,1,2,30,"of an ass, which is no great hurt.",male,-0.4
7811,Cymbeline,Comedy,Cloten,1,2,31,You'll go with us?,male,0.0
7812,Cymbeline,Comedy,First Lord,1,2,32,I'll attend your lordship.,male,0.0
7813,Cymbeline,Comedy,Cloten,1,2,33,"Nay, come, let's go together.",male,0.0
7814,Cymbeline,Comedy,Second Lord,1,2,34,"Well, my lord.",male,0.0
7815,Cymbeline,Comedy,Imogen,1,3,1,"I would thou grew'st unto the shores o' the haven,",female,0.0
7816,Cymbeline,Comedy,Imogen,1,3,2,And question'dst every sail: if he should write,female,0.0
7817,Cymbeline,Comedy,Imogen,1,3,3,"And not have it, 'twere a paper lost,",female,0.0
7818,Cymbeline,Comedy,Imogen,1,3,4,As offer'd mercy is. What was the last,female,0.0
7819,Cymbeline,Comedy,Imogen,1,3,5,That he spake to thee?,female,0.0
7820,Cymbeline,Comedy,Pisanio,1,3,6,"It was his queen, his queen!",male,0.0
7821,Cymbeline,Comedy,Imogen,1,3,7,Then waved his handkerchief?,female,0.0
7822,Cymbeline,Comedy,Pisanio,1,3,8,"And kiss'd it, madam.",male,0.0
7823,Cymbeline,Comedy,Imogen,1,3,9,Senseless Linen! happier therein than I!,female,0.0
7824,Cymbeline,Comedy,Imogen,1,3,10,And that was all?,female,0.0
7825,Cymbeline,Comedy,Pisanio,1,3,11,"No, madam; for so long",male,-0.05
7826,Cymbeline,Comedy,Pisanio,1,3,12,As he could make me with this eye or ear,male,0.0
7827,Cymbeline,Comedy,Pisanio,1,3,13,"Distinguish him from others, he did keep",male,0.0
7828,Cymbeline,Comedy,Pisanio,1,3,14,"The deck, with glove, or hat, or handkerchief,",male,0.0
7829,Cymbeline,Comedy,Pisanio,1,3,15,"Still waving, as the fits and stirs of 's mind",male,0.0
7830,Cymbeline,Comedy,Pisanio,1,3,16,"Could best express how slow his soul sail'd on,",male,0.35
7831,Cymbeline,Comedy,Pisanio,1,3,17,How swift his ship.,male,0.0
7832,Cymbeline,Comedy,Imogen,1,3,18,Thou shouldst have made him,female,0.0
7833,Cymbeline,Comedy,Imogen,1,3,19,"As little as a crow, or less, ere left",female,-0.12
7834,Cymbeline,Comedy,Imogen,1,3,20,To after-eye him.,female,0.0
7835,Cymbeline,Comedy,Pisanio,1,3,21,"Madam, so I did.",male,0.0
7836,Cymbeline,Comedy,Imogen,1,3,22,"I would have broke mine eye-strings; crack'd them, but",female,0.0
7837,Cymbeline,Comedy,Imogen,1,3,23,"To look upon him, till the diminution",female,0.0
7838,Cymbeline,Comedy,Imogen,1,3,24,"Of space had pointed him sharp as my needle,",female,-0.12
7839,Cymbeline,Comedy,Imogen,1,3,25,"Nay, follow'd him, till he had melted from",female,0.0
7840,Cymbeline,Comedy,Imogen,1,3,26,"The smallness of a gnat to air, and then",female,0.0
7841,Cymbeline,Comedy,Imogen,1,3,27,"Have turn'd mine eye and wept. But, good Pisanio,",female,0.7
7842,Cymbeline,Comedy,Imogen,1,3,28,When shall we hear from him?,female,0.0
7843,Cymbeline,Comedy,Pisanio,1,3,29,"Be assured, madam,",male,0.0
7844,Cymbeline,Comedy,Pisanio,1,3,30,With his next vantage.,male,0.0
7845,Cymbeline,Comedy,Imogen,1,3,31,"I did not take my leave of him, but had",female,0.0
7846,Cymbeline,Comedy,Imogen,1,3,32,Most pretty things to say: ere I could tell him,female,0.38
7847,Cymbeline,Comedy,Imogen,1,3,33,How I would think on him at certain hours,female,0.21
7848,Cymbeline,Comedy,Imogen,1,3,34,"Such thoughts and such, or I could make him swear",female,0.0
7849,Cymbeline,Comedy,Imogen,1,3,35,The shes of Italy should not betray,female,0.0
7850,Cymbeline,Comedy,Imogen,1,3,36,"Mine interest and his honour, or have charged him,",female,0.0
7851,Cymbeline,Comedy,Imogen,1,3,37,"At the sixth hour of morn, at noon, at midnight,",female,0.0
7852,Cymbeline,Comedy,Imogen,1,3,38,"To encounter me with orisons, for then",female,0.0
7853,Cymbeline,Comedy,Imogen,1,3,39,I am in heaven for him; or ere I could,female,0.0
7854,Cymbeline,Comedy,Imogen,1,3,40,Give him that parting kiss which I had set,female,0.0
7855,Cymbeline,Comedy,Imogen,1,3,41,"Betwixt two charming words, comes in my father",female,0.7
