Unnamed: 0,play_name,genre,character,act,scene,sentence,text,sex,sentiment
72952,Richard III,History,Gloucester,1,1,35,In deadly hate the one against the other:,male,-0.46
72953,Richard III,History,Gloucester,1,1,36,And if King Edward be as true and just,male,0.35
72954,Richard III,History,Gloucester,1,1,37,"As I am subtle, false and treacherous,",male,-0.37
72955,Richard III,History,Gloucester,1,1,38,"This day should Clarence closely be mew'd up,",male,0.0
72956,Richard III,History,Gloucester,1,1,39,"About a prophecy, which says that 'G'",male,0.0
72957,Richard III,History,Gloucester,1,1,40,Of Edward's heirs the murderer shall be.,male,0.0
72958,Richard III,History,Gloucester,1,1,41,"Dive, thoughts, down to my soul: here",male,-0.16
72959,Richard III,History,Gloucester,1,1,42,Clarence comes.,male,0.0
72960,Richard III,History,Gloucester,1,1,43,"Brother, good day; what means this armed guard",male,0.7
72961,Richard III,History,Gloucester,1,1,44,That waits upon your grace?,male,0.0
72962,Richard III,History,Clarence,1,1,45,His majesty,male,0.0
72963,Richard III,History,Clarence,1,1,46,"Tendering my person's safety, hath appointed",male,0.0
72964,Richard III,History,Clarence,1,1,47,This conduct to convey me to the Tower.,male,0.0
72965,Richard III,History,Gloucester,1,1,48,Upon what cause?,male,0.0
72966,Richard III,History,Clarence,1,1,49,Because my name is George.,male,0.0
72967,Richard III,History,Gloucester,1,1,50,"Alack, my lord, that fault is none of yours;",male,0.0
72968,Richard III,History,Gloucester,1,1,51,"He should, for that, commit your godfathers:",male,0.0
72969,Richard III,History,Gloucester,1,1,52,"O, belike his majesty hath some intent",male,0.0
72970,Richard III,History,Gloucester,1,1,53,That you shall be new-christen'd in the Tower.,male,0.0
72971,Richard III,History,Gloucester,1,1,54,"But what's the matter, Clarence?  may I know?",male,0.0
72972,Richard III,History,Clarence,1,1,55,"Yea, Richard, when I know; for I protest",male,0.0
72973,Richard III,History,Clarence,1,1,56,"As yet I do not: but, as I can learn,",male,0.0
72974,Richard III,History,Clarence,1,1,57,He hearkens after prophecies and dreams;,male,0.0
72975,Richard III,History,Clarence,1,1,58,And from the cross-row plucks the letter G.,male,0.0
72976,Richard III,History,Clarence,1,1,59,And says a wizard told him that by G,male,0.0
72977,Richard III,History,Clarence,1,1,60,His issue disinherited should be;,male,0.0
72978,Richard III,History,Clarence,1,1,61,"And, for my name of George begins with G,",male,0.0
72979,Richard III,History,Clarence,1,1,62,It follows in his thought that I am he.,male,0.0
72980,Richard III,History,Clarence,1,1,63,"These, as I learn, and such like toys as these",male,0.0
72981,Richard III,History,Clarence,1,1,64,Have moved his highness to commit me now.,male,0.0
72982,Richard III,History,Gloucester,1,1,65,"Why, this it is, when men are ruled by women:",male,0.0
72983,Richard III,History,Gloucester,1,1,66,'Tis not the king that sends you to the Tower:,male,0.0
72984,Richard III,History,Gloucester,1,1,67,"My Lady Grey his wife, Clarence, 'tis she",male,-0.05
72985,Richard III,History,Gloucester,1,1,68,That tempers him to this extremity.,male,0.0
72986,Richard III,History,Gloucester,1,1,69,"Was it not she and that good man of worship,",male,0.7
72987,Richard III,History,Gloucester,1,1,70,"Anthony Woodville, her brother there,",male,0.0
72988,Richard III,History,Gloucester,1,1,71,"That made him send Lord Hastings to the Tower,",male,0.0
72989,Richard III,History,Gloucester,1,1,72,From whence this present day he is deliver'd?,male,0.0
72990,Richard III,History,Gloucester,1,1,73,"We are not safe, Clarence; we are not safe.",male,-0.25
72991,Richard III,History,Clarence,1,1,74,"By heaven, I think there's no man is secure",male,0.4
72992,Richard III,History,Clarence,1,1,75,But the queen's kindred and night-walking heralds,male,0.0
72993,Richard III,History,Clarence,1,1,76,That trudge betwixt the king and Mistress Shore.,male,0.0
72994,Richard III,History,Clarence,1,1,77,Heard ye not what an humble suppliant,male,-0.2
72995,Richard III,History,Clarence,1,1,78,Lord hastings was to her for his delivery?,male,0.0
72996,Richard III,History,Gloucester,1,1,79,Humbly complaining to her deity,male,-0.2
72997,Richard III,History,Gloucester,1,1,80,Got my lord chamberlain his liberty.,male,0.0
72998,Richard III,History,Gloucester,1,1,81,"I'll tell you what; I think it is our way,",male,0.0
72999,Richard III,History,Gloucester,1,1,82,"If we will keep in favour with the king,",male,0.0
73000,Richard III,History,Gloucester,1,1,83,To be her men and wear her livery:,male,0.0
73001,Richard III,History,Gloucester,1,1,84,"The jealous o'erworn widow and herself,",male,0.0
73002,Richard III,History,Gloucester,1,1,85,Since that our brother dubb'd them gentlewomen.,male,0.0
73003,Richard III,History,Gloucester,1,1,86,Are mighty gossips in this monarchy.,male,0.4
73004,Richard III,History,Brakenbury,1,1,87,I beseech your graces both to pardon me;,male,0.0
73005,Richard III,History,Brakenbury,1,1,88,His majesty hath straitly given in charge,male,0.0
73006,Richard III,History,Brakenbury,1,1,89,"That no man shall have private conference,",male,0.0
73007,Richard III,History,Brakenbury,1,1,90,"Of what degree soever, with his brother.",male,0.0
73008,Richard III,History,Gloucester,1,1,91,"Even so; an't please your worship, Brakenbury,",male,0.0
73009,Richard III,History,Gloucester,1,1,92,You may partake of any thing we say:,male,0.0
73010,Richard III,History,Gloucester,1,1,93,"We speak no treason, man: we say the king",male,0.0
73011,Richard III,History,Gloucester,1,1,94,"Is wise and virtuous, and his noble queen",male,0.65
73012,Richard III,History,Gloucester,1,1,95,"Well struck in years, fair, and not jealous;",male,0.7
73013,Richard III,History,Gloucester,1,1,96,"We say that Shore's wife hath a pretty foot,",male,0.25
73014,Richard III,History,Gloucester,1,1,97,"A cherry lip, a bonny eye, a passing pleasing tongue;",male,0.3
73015,Richard III,History,Gloucester,1,1,98,And that the queen's kindred are made gentle-folks:,male,0.0
73016,Richard III,History,Gloucester,1,1,99,How say you sir? Can you deny all this?,male,0.0
73017,Richard III,History,Brakenbury,1,1,100,"With this, my lord, myself have nought to do.",male,0.0
73018,Richard III,History,Gloucester,1,1,101,"Naught to do with mistress Shore! I tell thee, fellow,",male,0.0
73019,Richard III,History,Gloucester,1,1,102,"He that doth naught with her, excepting one,",male,0.0
73020,Richard III,History,Gloucester,1,1,103,"Were best he do it secretly, alone.",male,0.3
73021,Richard III,History,Brakenbury,1,1,104,"What one, my lord?",male,0.0
73022,Richard III,History,Gloucester,1,1,105,"Her husband, knave: wouldst thou betray me?",male,0.0
73023,Richard III,History,Brakenbury,1,1,106,"I beseech your grace to pardon me, and withal",male,0.0
73024,Richard III,History,Brakenbury,1,1,107,Forbear your conference with the noble duke.,male,0.6
73025,Richard III,History,Clarence,1,1,108,"We know thy charge, Brakenbury, and will obey.",male,0.0
73026,Richard III,History,Gloucester,1,1,109,"We are the queen's abjects, and must obey.",male,0.0
73027,Richard III,History,Gloucester,1,1,110,"Brother, farewell: I will unto the king;",male,0.0
73028,Richard III,History,Gloucester,1,1,111,"And whatsoever you will employ me in,",male,0.0
73029,Richard III,History,Gloucester,1,1,112,"Were it to call King Edward's widow sister,",male,0.0
73030,Richard III,History,Gloucester,1,1,113,I will perform it to enfranchise you.,male,0.0
73031,Richard III,History,Gloucester,1,1,114,"Meantime, this deep disgrace in brotherhood",male,0.0
73032,Richard III,History,Gloucester,1,1,115,Touches me deeper than you can imagine.,male,0.0
73033,Richard III,History,Clarence,1,1,116,I know it pleaseth neither of us well.,male,0.0
73034,Richard III,History,Gloucester,1,1,117,"Well, your imprisonment shall not be long;",male,-0.05
73035,Richard III,History,Gloucester,1,1,118,"Meantime, have patience.",male,0.0
73036,Richard III,History,Clarence,1,1,119,I must perforce. Farewell.,male,0.0
73037,Richard III,History,Gloucester,1,1,120,"Go, tread the path that thou shalt ne'er return.",male,0.0
73038,Richard III,History,Gloucester,1,1,121,"Simple, plain Clarence! I do love thee so,",male,0.08
73039,Richard III,History,Gloucester,1,1,122,"That I will shortly send thy soul to heaven,",male,0.0
73040,Richard III,History,Gloucester,1,1,123,If heaven will take the present at our hands.,male,0.0
73041,Richard III,History,Gloucester,1,1,124,But who comes here? the new-deliver'd Hastings?,male,0.0
73042,Richard III,History,Hastings,1,1,125,Good time of day unto my gracious lord!,male,0.88
73043,Richard III,History,Gloucester,1,1,126,As much unto my good lord chamberlain!,male,0.54
73044,Richard III,History,Gloucester,1,1,127,Well are you welcome to the open air.,male,0.4
73045,Richard III,History,Gloucester,1,1,128,How hath your lordship brook'd imprisonment?,male,0.0
73046,Richard III,History,Hastings,1,1,129,"With patience, noble lord, as prisoners must:",male,0.6
73047,Richard III,History,Hastings,1,1,130,"But I shall live, my lord, to give them thanks",male,0.17
73048,Richard III,History,Hastings,1,1,131,That were the cause of my imprisonment.,male,0.0
73049,Richard III,History,Gloucester,1,1,132,"No doubt, no doubt; and so shall Clarence too;",male,0.0
73050,Richard III,History,Gloucester,1,1,133,"For they that were your enemies are his,",male,0.0
73051,Richard III,History,Gloucester,1,1,134,And have prevail'd as much on him as you.,male,0.2
73052,Richard III,History,Hastings,1,1,135,"More pity that the eagle should be mew'd,",male,0.2
73053,Richard III,History,Hastings,1,1,136,While kites and buzzards prey at liberty.,male,0.0
73054,Richard III,History,Gloucester,1,1,137,What news abroad?,male,0.0
73055,Richard III,History,Hastings,1,1,138,No news so bad abroad as this at home;,male,-0.7
73056,Richard III,History,Hastings,1,1,139,"The King is sickly, weak and melancholy,",male,-0.38
73057,Richard III,History,Hastings,1,1,140,And his physicians fear him mightily.,male,0.4
73058,Richard III,History,Gloucester,1,1,141,"Now, by Saint Paul, this news is bad indeed.",male,-0.7
73059,Richard III,History,Gloucester,1,1,142,"O, he hath kept an evil diet long,",male,-0.53
73060,Richard III,History,Gloucester,1,1,143,And overmuch consumed his royal person:,male,0.0
73061,Richard III,History,Gloucester,1,1,144,'Tis very grievous to be thought upon.,male,-1.0
73062,Richard III,History,Gloucester,1,1,145,"What, is he in his bed?",male,0.0
73063,Richard III,History,Hastings,1,1,146,He is.,male,0.0
73064,Richard III,History,Gloucester,1,1,147,"Go you before, and I will follow you.",male,0.0
73065,Richard III,History,Gloucester,1,1,148,"He cannot live, I hope; and must not die",male,0.14
73066,Richard III,History,Gloucester,1,1,149,Till George be pack'd with post-horse up to heaven.,male,0.0
73067,Richard III,History,Gloucester,1,1,150,"I'll in, to urge his hatred more to Clarence,",male,0.5
73068,Richard III,History,Gloucester,1,1,151,With lies well steel'd with weighty arguments;,male,0.0
73069,Richard III,History,Gloucester,1,1,152,"And, if I fall not in my deep intent,",male,0.0
73070,Richard III,History,Gloucester,1,1,153,Clarence hath not another day to live:,male,0.14
73071,Richard III,History,Gloucester,1,1,154,"Which done, God take King Edward to his mercy,",male,0.0
73072,Richard III,History,Gloucester,1,1,155,And leave the world for me to bustle in!,male,0.0
73073,Richard III,History,Gloucester,1,1,156,For then I'll marry Warwick's youngest daughter.,male,0.0
73074,Richard III,History,Gloucester,1,1,157,What though I kill'd her husband and her father?,male,0.0
73075,Richard III,History,Gloucester,1,1,158,The readiest way to make the wench amends,male,0.0
73076,Richard III,History,Gloucester,1,1,159,Is to become her husband and her father:,male,0.0
73077,Richard III,History,Gloucester,1,1,160,The which will I; not all so much for love,male,0.35
73078,Richard III,History,Gloucester,1,1,161,"As for another secret close intent,",male,-0.4
73079,Richard III,History,Gloucester,1,1,162,By marrying her which I must reach unto.,male,0.0
73080,Richard III,History,Gloucester,1,1,163,But yet I run before my horse to market:,male,0.0
73081,Richard III,History,Gloucester,1,1,164,Clarence still breathes; Edward still lives and reigns:,male,0.0
73082,Richard III,History,Gloucester,1,1,165,"When they are gone, then must I count my gains.",male,0.0
73083,Richard III,History,Lady Anne,1,2,1,"Set down, set down your honourable load,",female,-0.16
73084,Richard III,History,Lady Anne,1,2,2,"If honour may be shrouded in a hearse,",female,0.0
73085,Richard III,History,Lady Anne,1,2,3,Whilst I awhile obsequiously lament,female,0.0
73086,Richard III,History,Lady Anne,1,2,4,The untimely fall of virtuous Lancaster.,female,0.0
73087,Richard III,History,Lady Anne,1,2,5,Poor key-cold figure of a holy king!,female,-0.5
73088,Richard III,History,Lady Anne,1,2,6,Pale ashes of the house of Lancaster!,female,-0.26
73089,Richard III,History,Lady Anne,1,2,7,Thou bloodless remnant of that royal blood!,female,0.0
73090,Richard III,History,Lady Anne,1,2,8,"Be it lawful that I invocate thy ghost,",female,0.0
73091,Richard III,History,Lady Anne,1,2,9,"To hear the lamentations of Poor Anne,",female,-0.4
73092,Richard III,History,Lady Anne,1,2,10,"Wife to thy Edward, to thy slaughter'd son,",female,0.0
73093,Richard III,History,Lady Anne,1,2,11,Stabb'd by the selfsame hand that made these wounds!,female,0.0
73094,Richard III,History,Lady Anne,1,2,12,"Lo, in these windows that let forth thy life,",female,0.0
73095,Richard III,History,Lady Anne,1,2,13,I pour the helpless balm of my poor eyes.,female,-0.4
73096,Richard III,History,Lady Anne,1,2,14,Cursed be the hand that made these fatal holes!,female,0.0
73097,Richard III,History,Lady Anne,1,2,15,Cursed be the heart that had the heart to do it!,female,0.0
73098,Richard III,History,Lady Anne,1,2,16,Cursed the blood that let this blood from hence!,female,0.0
73099,Richard III,History,Lady Anne,1,2,17,"More direful hap betide that hated wretch,",female,-0.2
73100,Richard III,History,Lady Anne,1,2,18,"That makes us wretched by the death of thee,",female,0.0
73101,Richard III,History,Lady Anne,1,2,19,"Than I can wish to adders, spiders, toads,",female,0.0
73102,Richard III,History,Lady Anne,1,2,20,Or any creeping venom'd thing that lives!,female,0.0
73103,Richard III,History,Lady Anne,1,2,21,"If ever he have child, abortive be it,",female,0.0
73104,Richard III,History,Lady Anne,1,2,22,"Prodigious, and untimely brought to light,",female,0.4
73105,Richard III,History,Lady Anne,1,2,23,Whose ugly and unnatural aspect,female,-0.7
73106,Richard III,History,Lady Anne,1,2,24,May fright the hopeful mother at the view;,female,0.0
73107,Richard III,History,Lady Anne,1,2,25,And that be heir to his unhappiness!,female,0.0
73108,Richard III,History,Lady Anne,1,2,26,"If ever he have wife, let her he made",female,0.0
73109,Richard III,History,Lady Anne,1,2,27,A miserable by the death of him,female,-1.0
73110,Richard III,History,Lady Anne,1,2,28,As I am made by my poor lord and thee!,female,-0.5
73111,Richard III,History,Lady Anne,1,2,29,"Come, now towards Chertsey with your holy load,",female,0.0
73112,Richard III,History,Lady Anne,1,2,30,Taken from Paul's to be interred there;,female,0.0
73113,Richard III,History,Lady Anne,1,2,31,"And still, as you are weary of the weight,",female,0.0
73114,Richard III,History,Lady Anne,1,2,32,"Rest you, whiles I lament King Henry's corse.",female,0.0
73115,Richard III,History,Gloucester,1,2,33,"Stay, you that bear the corse, and set it down.",male,-0.16
73116,Richard III,History,Lady Anne,1,2,34,"What black magician conjures up this fiend,",female,-0.17
73117,Richard III,History,Lady Anne,1,2,35,To stop devoted charitable deeds?,female,0.6
73118,Richard III,History,Gloucester,1,2,36,"Villains, set down the corse; or, by Saint Paul,",male,-0.16
73119,Richard III,History,Gloucester,1,2,37,I'll make a corse of him that disobeys.,male,0.0
73120,Richard III,History,Gentleman,1,2,38,"My lord, stand back, and let the coffin pass.",male,0.0
73121,Richard III,History,Gloucester,1,2,39,"Unmanner'd dog! stand thou, when I command:",male,0.0
73122,Richard III,History,Gloucester,1,2,40,"Advance thy halbert higher than my breast,",male,0.25
73123,Richard III,History,Gloucester,1,2,41,"Or, by Saint Paul, I'll strike thee to my foot,",male,0.0
73124,Richard III,History,Gloucester,1,2,42,"And spurn upon thee, beggar, for thy boldness.",male,0.0
73125,Richard III,History,Lady Anne,1,2,43,"What, do you tremble? are you all afraid?",female,-0.6
73126,Richard III,History,Lady Anne,1,2,44,"Alas, I blame you not; for you are mortal,",female,-0.4
73127,Richard III,History,Lady Anne,1,2,45,And mortal eyes cannot endure the devil.,female,0.0
73128,Richard III,History,Lady Anne,1,2,46,"Avaunt, thou dreadful minister of hell!",female,-1.0
73129,Richard III,History,Lady Anne,1,2,47,"Thou hadst but power over his mortal body,",female,0.0
73130,Richard III,History,Lady Anne,1,2,48,His soul thou canst not have; therefore be gone.,female,0.0
73131,Richard III,History,Gloucester,1,2,49,"Sweet saint, for charity, be not so curst.",male,0.35
73132,Richard III,History,Lady Anne,1,2,50,"Foul devil, for God's sake, hence, and trouble us not;",female,-0.2
73133,Richard III,History,Lady Anne,1,2,51,"For thou hast made the happy earth thy hell,",female,0.8
73134,Richard III,History,Lady Anne,1,2,52,Fill'd it with cursing cries and deep exclaims.,female,0.0
73135,Richard III,History,Lady Anne,1,2,53,"If thou delight to view thy heinous deeds,",female,0.0
73136,Richard III,History,Lady Anne,1,2,54,Behold this pattern of thy butcheries.,female,0.0
73137,Richard III,History,Lady Anne,1,2,55,"O, gentlemen, see, see! dead Henry's wounds",female,-0.2
73138,Richard III,History,Lady Anne,1,2,56,Open their congeal'd mouths and bleed afresh!,female,0.0
73139,Richard III,History,Lady Anne,1,2,57,"Blush, Blush, thou lump of foul deformity;",female,0.0
73140,Richard III,History,Lady Anne,1,2,58,For 'tis thy presence that exhales this blood,female,0.0
73141,Richard III,History,Lady Anne,1,2,59,"From cold and empty veins, where no blood dwells;",female,-0.35
73142,Richard III,History,Lady Anne,1,2,60,"Thy deed, inhuman and unnatural,",female,0.0
73143,Richard III,History,Lady Anne,1,2,61,Provokes this deluge most unnatural.,female,0.5
73144,Richard III,History,Lady Anne,1,2,62,"O God, which this blood madest, revenge his death!",female,0.0
73145,Richard III,History,Lady Anne,1,2,63,"O earth, which this blood drink'st revenge his death!",female,0.0
73146,Richard III,History,Lady Anne,1,2,64,Either heaven with lightning strike the,female,0.0
73147,Richard III,History,Lady Anne,1,2,65,"murderer dead,",female,-0.2
73148,Richard III,History,Lady Anne,1,2,66,"Or earth, gape open wide and eat him quick,",female,0.08
73149,Richard III,History,Lady Anne,1,2,67,As thou dost swallow up this good king's blood,female,0.7
73150,Richard III,History,Lady Anne,1,2,68,Which his hell-govern'd arm hath butchered!,female,0.0
73151,Richard III,History,Gloucester,1,2,69,"Lady, you know no rules of charity,",male,0.0
73152,Richard III,History,Gloucester,1,2,70,"Which renders good for bad, blessings for curses.",male,0.0
73153,Richard III,History,Lady Anne,1,2,71,"Villain, thou know'st no law of God nor man:",female,0.0
73154,Richard III,History,Lady Anne,1,2,72,No beast so fierce but knows some touch of pity.,female,-0.1
73155,Richard III,History,Gloucester,1,2,73,"But I know none, and therefore am no beast.",male,0.0
73156,Richard III,History,Lady Anne,1,2,74,"O wonderful, when devils tell the truth!",female,1.0
73157,Richard III,History,Gloucester,1,2,75,"More wonderful, when angels are so angry.",male,0.33
73158,Richard III,History,Gloucester,1,2,76,"Vouchsafe, divine perfection of a woman,",male,0.0
73159,Richard III,History,Gloucester,1,2,77,"Of these supposed-evils, to give me leave,",male,0.0
73160,Richard III,History,Gloucester,1,2,78,"By circumstance, but to acquit myself.",male,0.0
73161,Richard III,History,Lady Anne,1,2,79,"Vouchsafe, defused infection of a man,",female,0.0
73162,Richard III,History,Lady Anne,1,2,80,"For these known evils, but to give me leave,",female,0.0
73163,Richard III,History,Lady Anne,1,2,81,"By circumstance, to curse thy cursed self.",female,0.0
73164,Richard III,History,Gloucester,1,2,82,"Fairer than tongue can name thee, let me have",male,0.0
73165,Richard III,History,Gloucester,1,2,83,Some patient leisure to excuse myself.,male,-0.05
73166,Richard III,History,Lady Anne,1,2,84,"Fouler than heart can think thee, thou canst make",female,0.0
73167,Richard III,History,Lady Anne,1,2,85,"No excuse current, but to hang thyself.",female,0.01
73168,Richard III,History,Gloucester,1,2,86,"By such despair, I should accuse myself.",male,0.0
73169,Richard III,History,Lady Anne,1,2,87,"And, by despairing, shouldst thou stand excused;",female,0.0
73170,Richard III,History,Lady Anne,1,2,88,"For doing worthy vengeance on thyself,",female,0.33
73171,Richard III,History,Lady Anne,1,2,89,Which didst unworthy slaughter upon others.,female,0.0
73172,Richard III,History,Gloucester,1,2,90,Say that I slew them not?,male,0.0
73173,Richard III,History,Lady Anne,1,2,91,"Why, then they are not dead:",female,0.1
73174,Richard III,History,Lady Anne,1,2,92,"But dead they are, and devilish slave, by thee.",female,-0.2
73175,Richard III,History,Gloucester,1,2,93,I did not kill your husband.,male,0.0
73176,Richard III,History,Lady Anne,1,2,94,"Why, then he is alive.",female,0.1
73177,Richard III,History,Gloucester,1,2,95,"Nay, he is dead; and slain by Edward's hand.",male,-0.2
73178,Richard III,History,Lady Anne,1,2,96,In thy foul throat thou liest: Queen Margaret saw,female,0.0
73179,Richard III,History,Lady Anne,1,2,97,Thy murderous falchion smoking in his blood;,female,0.0
73180,Richard III,History,Lady Anne,1,2,98,"The which thou once didst bend against her breast,",female,0.0
73181,Richard III,History,Lady Anne,1,2,99,But that thy brothers beat aside the point.,female,0.0
73182,Richard III,History,Gloucester,1,2,100,"I was provoked by her slanderous tongue,",male,0.0
73183,Richard III,History,Gloucester,1,2,101,which laid their guilt upon my guiltless shoulders.,male,0.0
73184,Richard III,History,Lady Anne,1,2,102,Thou wast provoked by thy bloody mind.,female,-0.8
73185,Richard III,History,Lady Anne,1,2,103,Which never dreamt on aught but butcheries:,female,0.0
73186,Richard III,History,Lady Anne,1,2,104,Didst thou not kill this king?,female,0.0
73187,Richard III,History,Gloucester,1,2,105,I grant ye.,male,0.0
73188,Richard III,History,Lady Anne,1,2,106,"Dost grant me, hedgehog? then, God grant me too",female,0.0
73189,Richard III,History,Lady Anne,1,2,107,Thou mayst be damned for that wicked deed!,female,0.0
73190,Richard III,History,Lady Anne,1,2,108,"O, he was gentle, mild, and virtuous!",female,0.31
73191,Richard III,History,Gloucester,1,2,109,"The fitter for the King of heaven, that hath him.",male,0.0
73192,Richard III,History,Lady Anne,1,2,110,"He is in heaven, where thou shalt never come.",female,0.0
73193,Richard III,History,Gloucester,1,2,111,"Let him thank me, that holp to send him thither;",male,0.0
73194,Richard III,History,Gloucester,1,2,112,For he was fitter for that place than earth.,male,0.0
73195,Richard III,History,Lady Anne,1,2,113,And thou unfit for any place but hell.,female,0.0
73196,Richard III,History,Gloucester,1,2,114,"Yes, one place else, if you will hear me name it.",male,0.0
73197,Richard III,History,Lady Anne,1,2,115,Some dungeon.,female,0.0
73198,Richard III,History,Gloucester,1,2,116,Your bed-chamber.,male,0.0
73199,Richard III,History,Lady Anne,1,2,117,Ill rest betide the chamber where thou liest!,female,-0.62
73200,Richard III,History,Gloucester,1,2,118,"So will it, madam till I lie with you.",male,0.0
73201,Richard III,History,Lady Anne,1,2,119,I hope so.,female,0.0
73202,Richard III,History,Gloucester,1,2,120,"I know so. But, gentle Lady Anne,",male,0.2
73203,Richard III,History,Gloucester,1,2,121,"To leave this keen encounter of our wits,",male,0.0
73204,Richard III,History,Gloucester,1,2,122,"And fall somewhat into a slower method,",male,0.0
73205,Richard III,History,Gloucester,1,2,123,Is not the causer of the timeless deaths,male,0.0
73206,Richard III,History,Gloucester,1,2,124,"Of these Plantagenets, Henry and Edward,",male,0.0
73207,Richard III,History,Gloucester,1,2,125,As blameful as the executioner?,male,0.0
73208,Richard III,History,Lady Anne,1,2,126,"Thou art the cause, and most accursed effect.",female,0.5
73209,Richard III,History,Gloucester,1,2,127,Your beauty was the cause of that effect;,male,0.0
73210,Richard III,History,Gloucester,1,2,128,Your beauty: which did haunt me in my sleep,male,0.0
73211,Richard III,History,Gloucester,1,2,129,"To undertake the death of all the world,",male,0.0
73212,Richard III,History,Gloucester,1,2,130,So I might live one hour in your sweet bosom.,male,0.24
73213,Richard III,History,Lady Anne,1,2,131,"If I thought that, I tell thee, homicide,",female,0.0
73214,Richard III,History,Lady Anne,1,2,132,These nails should rend that beauty from my cheeks.,female,0.0
73215,Richard III,History,Gloucester,1,2,133,These eyes could never endure sweet beauty's wreck;,male,0.35
73216,Richard III,History,Gloucester,1,2,134,"You should not blemish it, if I stood by:",male,0.0
73217,Richard III,History,Gloucester,1,2,135,"As all the world is cheered by the sun,",male,0.0
73218,Richard III,History,Gloucester,1,2,136,"So I by that; it is my day, my life.",male,0.0
73219,Richard III,History,Lady Anne,1,2,137,"Black night o'ershade thy day, and death thy life!",female,-0.21
73220,Richard III,History,Gloucester,1,2,138,"Curse not thyself, fair creature thou art both.",male,0.7
73221,Richard III,History,Lady Anne,1,2,139,"I would I were, to be revenged on thee.",female,0.0
73222,Richard III,History,Gloucester,1,2,140,"It is a quarrel most unnatural,",male,0.5
73223,Richard III,History,Gloucester,1,2,141,To be revenged on him that loveth you.,male,0.0
73224,Richard III,History,Lady Anne,1,2,142,"It is a quarrel just and reasonable,",female,0.2
73225,Richard III,History,Lady Anne,1,2,143,To be revenged on him that slew my husband.,female,0.0
73226,Richard III,History,Gloucester,1,2,144,"He that bereft thee, lady, of thy husband,",male,0.0
73227,Richard III,History,Gloucester,1,2,145,Did it to help thee to a better husband.,male,0.5
73228,Richard III,History,Lady Anne,1,2,146,His better doth not breathe upon the earth.,female,0.5
