Unnamed: 0,play_name,genre,character,act,scene,sentence,text,sex,sentiment
83967,Hamlet,Tragedy,Francisco,1,1,22,Give you good night.,male,0.7
83968,Hamlet,Tragedy,Marcellus,1,1,23,Holla! Bernardo!,male,0.0
83969,Hamlet,Tragedy,Bernardo,1,1,24,"Say,",male,0.0
83970,Hamlet,Tragedy,Bernardo,1,1,25,"What, is Horatio there?",male,0.0
83971,Hamlet,Tragedy,Horatio,1,1,26,A piece of him.,male,0.0
83972,Hamlet,Tragedy,Bernardo,1,1,27,"Welcome, Horatio: welcome, good Marcellus.",male,0.77
83973,Hamlet,Tragedy,Marcellus,1,1,28,"What, has this thing appear'd again to-night?",male,0.0
83974,Hamlet,Tragedy,Bernardo,1,1,29,I have seen nothing.,male,0.0
83975,Hamlet,Tragedy,Marcellus,1,1,30,"Horatio says 'tis but our fantasy,",male,0.0
83976,Hamlet,Tragedy,Marcellus,1,1,31,And will not let belief take hold of him,male,0.0
83977,Hamlet,Tragedy,Marcellus,1,1,32,"Touching this dreaded sight, twice seen of us:",male,0.5
83978,Hamlet,Tragedy,Marcellus,1,1,33,Therefore I have entreated him along,male,0.0
83979,Hamlet,Tragedy,Marcellus,1,1,34,With us to watch the minutes of this night;,male,0.0
83980,Hamlet,Tragedy,Marcellus,1,1,35,"That if again this apparition come,",male,0.0
83981,Hamlet,Tragedy,Marcellus,1,1,36,He may approve our eyes and speak to it.,male,0.0
83982,Hamlet,Tragedy,Horatio,1,1,37,"Tush, tush, 'twill not appear.",male,0.0
83983,Hamlet,Tragedy,Bernardo,1,1,38,Sit down awhile;,male,-0.16
83984,Hamlet,Tragedy,Bernardo,1,1,39,"And let us once again assail your ears,",male,0.0
83985,Hamlet,Tragedy,Bernardo,1,1,40,That are so fortified against our story,male,0.0
83986,Hamlet,Tragedy,Bernardo,1,1,41,What we have two nights seen.,male,0.0
83987,Hamlet,Tragedy,Horatio,1,1,42,"Well, sit we down,",male,-0.16
83988,Hamlet,Tragedy,Horatio,1,1,43,And let us hear Bernardo speak of this.,male,0.0
83989,Hamlet,Tragedy,Bernardo,1,1,44,"Last night of all,",male,0.0
83990,Hamlet,Tragedy,Bernardo,1,1,45,When yond same star that's westward from the pole,male,0.0
83991,Hamlet,Tragedy,Bernardo,1,1,46,Had made his course to illume that part of heaven,male,0.0
83992,Hamlet,Tragedy,Bernardo,1,1,47,"Where now it burns, Marcellus and myself,",male,0.0
83993,Hamlet,Tragedy,Bernardo,1,1,48,"The bell then beating one,--",male,0.0
83994,Hamlet,Tragedy,Marcellus,1,1,49,"Peace, break thee off; look, where it comes again!",male,0.0
83995,Hamlet,Tragedy,Bernardo,1,1,50,"In the same figure, like the king that's dead.",male,-0.1
83996,Hamlet,Tragedy,Marcellus,1,1,51,"Thou art a scholar; speak to it, Horatio.",male,0.0
83997,Hamlet,Tragedy,Bernardo,1,1,52,"Looks it not like the king?  mark it, Horatio.",male,0.0
83998,Hamlet,Tragedy,Horatio,1,1,53,Most like: it harrows me with fear and wonder.,male,0.5
83999,Hamlet,Tragedy,Bernardo,1,1,54,It would be spoke to.,male,0.0
84000,Hamlet,Tragedy,Marcellus,1,1,55,"Question it, Horatio.",male,0.0
84001,Hamlet,Tragedy,Horatio,1,1,56,"What art thou that usurp'st this time of night,",male,0.0
84002,Hamlet,Tragedy,Horatio,1,1,57,Together with that fair and warlike form,male,0.7
84003,Hamlet,Tragedy,Horatio,1,1,58,In which the majesty of buried Denmark,male,0.0
84004,Hamlet,Tragedy,Horatio,1,1,59,"Did sometimes march? by heaven I charge thee, speak!",male,0.0
84005,Hamlet,Tragedy,Marcellus,1,1,60,It is offended.,male,0.0
84006,Hamlet,Tragedy,Bernardo,1,1,61,"See, it stalks away!",male,0.0
84007,Hamlet,Tragedy,Horatio,1,1,62,"Stay! speak, speak! I charge thee, speak!",male,0.0
84008,Hamlet,Tragedy,Marcellus,1,1,63,"'Tis gone, and will not answer.",male,0.0
84009,Hamlet,Tragedy,Bernardo,1,1,64,"How now, Horatio! you tremble and look pale:",male,-0.21
84010,Hamlet,Tragedy,Bernardo,1,1,65,Is not this something more than fantasy?,male,0.5
84011,Hamlet,Tragedy,Bernardo,1,1,66,What think you on't?,male,0.0
84012,Hamlet,Tragedy,Horatio,1,1,67,"Before my God, I might not this believe",male,0.0
84013,Hamlet,Tragedy,Horatio,1,1,68,Without the sensible and true avouch,male,0.35
84014,Hamlet,Tragedy,Horatio,1,1,69,Of mine own eyes.,male,0.6
84015,Hamlet,Tragedy,Marcellus,1,1,70,Is it not like the king?,male,0.0
84016,Hamlet,Tragedy,Horatio,1,1,71,As thou art to thyself:,male,0.0
84017,Hamlet,Tragedy,Horatio,1,1,72,Such was the very armour he had on,male,0.1
84018,Hamlet,Tragedy,Horatio,1,1,73,When he the ambitious Norway combated;,male,0.25
84019,Hamlet,Tragedy,Horatio,1,1,74,"So frown'd he once, when, in an angry parle,",male,-0.5
84020,Hamlet,Tragedy,Horatio,1,1,75,He smote the sledded Polacks on the ice.,male,0.0
84021,Hamlet,Tragedy,Horatio,1,1,76,'Tis strange.,male,-0.05
84022,Hamlet,Tragedy,Marcellus,1,1,77,"Thus twice before, and jump at this dead hour,",male,-0.2
84023,Hamlet,Tragedy,Marcellus,1,1,78,With martial stalk hath he gone by our watch.,male,0.0
84024,Hamlet,Tragedy,Horatio,1,1,79,In what particular thought to work I know not;,male,0.17
84025,Hamlet,Tragedy,Horatio,1,1,80,"But in the gross and scope of my opinion,",male,0.0
84026,Hamlet,Tragedy,Horatio,1,1,81,This bodes some strange eruption to our state.,male,-0.05
84027,Hamlet,Tragedy,Marcellus,1,1,82,"Good now, sit down, and tell me, he that knows,",male,0.27
84028,Hamlet,Tragedy,Marcellus,1,1,83,Why this same strict and most observant watch,male,0.25
84029,Hamlet,Tragedy,Marcellus,1,1,84,"So nightly toils the subject of the land,",male,-0.17
84030,Hamlet,Tragedy,Marcellus,1,1,85,"And why such daily cast of brazen cannon,",male,0.0
84031,Hamlet,Tragedy,Marcellus,1,1,86,And foreign mart for implements of war;,male,-0.12
84032,Hamlet,Tragedy,Marcellus,1,1,87,"Why such impress of shipwrights, whose sore task",male,0.0
84033,Hamlet,Tragedy,Marcellus,1,1,88,Does not divide the Sunday from the week;,male,0.0
84034,Hamlet,Tragedy,Marcellus,1,1,89,"What might be toward, that this sweaty haste",male,0.0
84035,Hamlet,Tragedy,Marcellus,1,1,90,Doth make the night joint-labourer with the day:,male,0.0
84036,Hamlet,Tragedy,Marcellus,1,1,91,Who is't that can inform me?,male,0.0
84037,Hamlet,Tragedy,Horatio,1,1,92,That can I;,male,0.0
84038,Hamlet,Tragedy,Horatio,1,1,93,"At least, the whisper goes so. Our last king,",male,-0.15
84039,Hamlet,Tragedy,Horatio,1,1,94,"Whose image even but now appear'd to us,",male,0.0
84040,Hamlet,Tragedy,Horatio,1,1,95,"Was, as you know, by Fortinbras of Norway,",male,0.0
84041,Hamlet,Tragedy,Horatio,1,1,96,"Thereto prick'd on by a most emulate pride,",male,0.5
84042,Hamlet,Tragedy,Horatio,1,1,97,Dared to the combat; in which our valiant Hamlet--,male,0.0
84043,Hamlet,Tragedy,Horatio,1,1,98,For so this side of our known world esteem'd him--,male,0.0
84044,Hamlet,Tragedy,Horatio,1,1,99,"Did slay this Fortinbras; who by a seal'd compact,",male,0.0
84045,Hamlet,Tragedy,Horatio,1,1,100,"Well ratified by law and heraldry,",male,0.0
84046,Hamlet,Tragedy,Horatio,1,1,101,"Did forfeit, with his life, all those his lands",male,0.0
84047,Hamlet,Tragedy,Horatio,1,1,102,"Which he stood seized of, to the conqueror:",male,0.0
84048,Hamlet,Tragedy,Horatio,1,1,103,"Against the which, a moiety competent",male,0.5
84049,Hamlet,Tragedy,Horatio,1,1,104,Was gaged by our king; which had return'd,male,0.0
84050,Hamlet,Tragedy,Horatio,1,1,105,"To the inheritance of Fortinbras,",male,0.0
84051,Hamlet,Tragedy,Horatio,1,1,106,"Had he been vanquisher; as, by the same covenant,",male,0.0
84052,Hamlet,Tragedy,Horatio,1,1,107,"And carriage of the article design'd,",male,0.0
84053,Hamlet,Tragedy,Horatio,1,1,108,"His fell to Hamlet. Now, sir, young Fortinbras,",male,0.1
84054,Hamlet,Tragedy,Horatio,1,1,109,"Of unimproved mettle hot and full,",male,0.3
84055,Hamlet,Tragedy,Horatio,1,1,110,Hath in the skirts of Norway here and there,male,0.0
84056,Hamlet,Tragedy,Horatio,1,1,111,"Shark'd up a list of lawless resolutes,",male,0.0
84057,Hamlet,Tragedy,Horatio,1,1,112,"For food and diet, to some enterprise",male,0.0
84058,Hamlet,Tragedy,Horatio,1,1,113,That hath a stomach in't; which is no other--,male,0.06
84059,Hamlet,Tragedy,Horatio,1,1,114,As it doth well appear unto our state--,male,0.0
84060,Hamlet,Tragedy,Horatio,1,1,115,"But to recover of us, by strong hand",male,0.43
84061,Hamlet,Tragedy,Horatio,1,1,116,"And terms compulsatory, those foresaid lands",male,0.0
84062,Hamlet,Tragedy,Horatio,1,1,117,"So by his father lost: and this, I take it,",male,0.0
84063,Hamlet,Tragedy,Horatio,1,1,118,"Is the main motive of our preparations,",male,0.17
84064,Hamlet,Tragedy,Horatio,1,1,119,The source of this our watch and the chief head,male,0.0
84065,Hamlet,Tragedy,Horatio,1,1,120,Of this post-haste and romage in the land.,male,0.0
84066,Hamlet,Tragedy,Bernardo,1,1,121,I think it be no other but e'en so:,male,0.06
84067,Hamlet,Tragedy,Bernardo,1,1,122,Well may it sort that this portentous figure,male,0.0
84068,Hamlet,Tragedy,Bernardo,1,1,123,Comes armed through our watch; so like the king,male,0.0
84069,Hamlet,Tragedy,Bernardo,1,1,124,That was and is the question of these wars.,male,0.0
84070,Hamlet,Tragedy,Horatio,1,1,125,A mote it is to trouble the mind's eye.,male,-0.2
84071,Hamlet,Tragedy,Horatio,1,1,126,"In the most high and palmy state of Rome,",male,0.33
84072,Hamlet,Tragedy,Horatio,1,1,127,"A little ere the mightiest Julius fell,",male,-0.19
84073,Hamlet,Tragedy,Horatio,1,1,128,The graves stood tenantless and the sheeted dead,male,-0.2
84074,Hamlet,Tragedy,Horatio,1,1,129,Did squeak and gibber in the Roman streets:,male,0.0
84075,Hamlet,Tragedy,Horatio,1,1,130,"As stars with trains of fire and dews of blood,",male,0.0
84076,Hamlet,Tragedy,Horatio,1,1,131,Disasters in the sun; and the moist star,male,0.0
84077,Hamlet,Tragedy,Horatio,1,1,132,Upon whose influence Neptune's empire stands,male,0.0
84078,Hamlet,Tragedy,Horatio,1,1,133,Was sick almost to doomsday with eclipse:,male,-0.71
84079,Hamlet,Tragedy,Horatio,1,1,134,"And even the like precurse of fierce events,",male,0.0
84080,Hamlet,Tragedy,Horatio,1,1,135,As harbingers preceding still the fates,male,0.0
84081,Hamlet,Tragedy,Horatio,1,1,136,"And prologue to the omen coming on,",male,0.0
84082,Hamlet,Tragedy,Horatio,1,1,137,Have heaven and earth together demonstrated,male,0.0
84083,Hamlet,Tragedy,Horatio,1,1,138,Unto our climatures and countrymen.--,male,0.0
84084,Hamlet,Tragedy,Horatio,1,1,139,"But soft, behold! lo, where it comes again!",male,0.16
84085,Hamlet,Tragedy,Horatio,1,1,140,"I'll cross it, though it blast me. Stay, illusion!",male,0.0
84086,Hamlet,Tragedy,Horatio,1,1,141,"If thou hast any sound, or use of voice,",male,0.4
84087,Hamlet,Tragedy,Horatio,1,1,142,Speak to me:,male,0.0
84088,Hamlet,Tragedy,Horatio,1,1,143,"If there be any good thing to be done,",male,0.7
84089,Hamlet,Tragedy,Horatio,1,1,144,"That may to thee do ease and grace to me,",male,0.0
84090,Hamlet,Tragedy,Horatio,1,1,145,Speak to me:,male,0.0
84091,Hamlet,Tragedy,Horatio,1,1,146,"If thou art privy to thy country's fate,",male,0.0
84092,Hamlet,Tragedy,Horatio,1,1,147,"Which, happily, foreknowing may avoid, O, speak!",male,1.0
84093,Hamlet,Tragedy,Horatio,1,1,148,Or if thou hast uphoarded in thy life,male,0.0
84094,Hamlet,Tragedy,Horatio,1,1,149,"Extorted treasure in the womb of earth,",male,0.0
84095,Hamlet,Tragedy,Horatio,1,1,150,"For which, they say, you spirits oft walk in death,",male,0.0
84096,Hamlet,Tragedy,Horatio,1,1,151,"Speak of it: stay, and speak! Stop it, Marcellus.",male,0.0
84097,Hamlet,Tragedy,Marcellus,1,1,152,Shall I strike at it with my partisan?,male,0.0
84098,Hamlet,Tragedy,Horatio,1,1,153,"Do, if it will not stand.",male,0.0
84099,Hamlet,Tragedy,Bernardo,1,1,154,'Tis here!,male,0.0
84100,Hamlet,Tragedy,Horatio,1,1,155,'Tis here!,male,0.0
84101,Hamlet,Tragedy,Marcellus,1,1,156,'Tis gone!,male,0.0
84102,Hamlet,Tragedy,Marcellus,1,1,157,"We do it wrong, being so majestical,",male,-0.5
84103,Hamlet,Tragedy,Marcellus,1,1,158,To offer it the show of violence;,male,0.0
84104,Hamlet,Tragedy,Marcellus,1,1,159,"For it is, as the air, invulnerable,",male,0.0
84105,Hamlet,Tragedy,Marcellus,1,1,160,And our vain blows malicious mockery.,male,0.0
84106,Hamlet,Tragedy,Bernardo,1,1,161,"It was about to speak, when the cock crew.",male,0.0
84107,Hamlet,Tragedy,Horatio,1,1,162,And then it started like a guilty thing,male,-0.5
84108,Hamlet,Tragedy,Horatio,1,1,163,"Upon a fearful summons. I have heard,",male,-0.9
84109,Hamlet,Tragedy,Horatio,1,1,164,"The cock, that is the trumpet to the morn,",male,0.0
84110,Hamlet,Tragedy,Horatio,1,1,165,Doth with his lofty and shrill-sounding throat,male,0.0
84111,Hamlet,Tragedy,Horatio,1,1,166,"Awake the god of day; and, at his warning,",male,0.0
84112,Hamlet,Tragedy,Horatio,1,1,167,"Whether in sea or fire, in earth or air,",male,0.0
84113,Hamlet,Tragedy,Horatio,1,1,168,The extravagant and erring spirit hies,male,0.0
84114,Hamlet,Tragedy,Horatio,1,1,169,To his confine: and of the truth herein,male,0.0
84115,Hamlet,Tragedy,Horatio,1,1,170,This present object made probation.,male,0.0
84116,Hamlet,Tragedy,Marcellus,1,1,171,It faded on the crowing of the cock.,male,0.0
84117,Hamlet,Tragedy,Marcellus,1,1,172,Some say that ever 'gainst that season comes,male,0.0
84118,Hamlet,Tragedy,Marcellus,1,1,173,"Wherein our Saviour's birth is celebrated,",male,0.35
84119,Hamlet,Tragedy,Marcellus,1,1,174,The bird of dawning singeth all night long:,male,-0.05
84120,Hamlet,Tragedy,Marcellus,1,1,175,"And then, they say, no spirit dares stir abroad;",male,0.0
84121,Hamlet,Tragedy,Marcellus,1,1,176,"The nights are wholesome; then no planets strike,",male,0.0
84122,Hamlet,Tragedy,Marcellus,1,1,177,"No fairy takes, nor witch hath power to charm,",male,0.0
84123,Hamlet,Tragedy,Marcellus,1,1,178,So hallow'd and so gracious is the time.,male,0.0
84124,Hamlet,Tragedy,Horatio,1,1,179,So have I heard and do in part believe it.,male,0.0
84125,Hamlet,Tragedy,Horatio,1,1,180,"But, look, the morn, in russet mantle clad,",male,0.0
84126,Hamlet,Tragedy,Horatio,1,1,181,Walks o'er the dew of yon high eastward hill:,male,0.16
84127,Hamlet,Tragedy,Horatio,1,1,182,"Break we our watch up; and by my advice,",male,0.0
84128,Hamlet,Tragedy,Horatio,1,1,183,Let us impart what we have seen to-night,male,0.0
84129,Hamlet,Tragedy,Horatio,1,1,184,"Unto young Hamlet; for, upon my life,",male,0.1
84130,Hamlet,Tragedy,Horatio,1,1,185,"This spirit, dumb to us, will speak to him.",male,-0.38
84131,Hamlet,Tragedy,Horatio,1,1,186,"Do you consent we shall acquaint him with it,",male,0.0
84132,Hamlet,Tragedy,Horatio,1,1,187,"As needful in our loves, fitting our duty?",male,0.5
84133,Hamlet,Tragedy,Marcellus,1,1,188,"Let's do't, I pray; and I this morning know",male,0.0
84134,Hamlet,Tragedy,Marcellus,1,1,189,Where we shall find him most conveniently.,male,0.5
84135,Hamlet,Tragedy,King Claudius,1,2,1,Though yet of Hamlet our dear brother's death,male,0.0
84136,Hamlet,Tragedy,King Claudius,1,2,2,"The memory be green, and that it us befitted",male,-0.2
84137,Hamlet,Tragedy,King Claudius,1,2,3,To bear our hearts in grief and our whole kingdom,male,-0.3
84138,Hamlet,Tragedy,King Claudius,1,2,4,"To be contracted in one brow of woe,",male,0.0
84139,Hamlet,Tragedy,King Claudius,1,2,5,Yet so far hath discretion fought with nature,male,0.1
84140,Hamlet,Tragedy,King Claudius,1,2,6,"That we with wisest sorrow think on him,",male,0.0
84141,Hamlet,Tragedy,King Claudius,1,2,7,Together with remembrance of ourselves.,male,0.0
84142,Hamlet,Tragedy,King Claudius,1,2,8,"Therefore our sometime sister, now our queen,",male,0.0
84143,Hamlet,Tragedy,King Claudius,1,2,9,"The imperial jointress to this warlike state,",male,0.0
84144,Hamlet,Tragedy,King Claudius,1,2,10,"Have we, as 'twere with a defeated joy,--",male,0.8
84145,Hamlet,Tragedy,King Claudius,1,2,11,"With an auspicious and a dropping eye,",male,0.0
84146,Hamlet,Tragedy,King Claudius,1,2,12,"With mirth in funeral and with dirge in marriage,",male,0.0
84147,Hamlet,Tragedy,King Claudius,1,2,13,"In equal scale weighing delight and dole,--",male,0.0
84148,Hamlet,Tragedy,King Claudius,1,2,14,Taken to wife: nor have we herein barr'd,male,0.0
84149,Hamlet,Tragedy,King Claudius,1,2,15,"Your better wisdoms, which have freely gone",male,0.45
84150,Hamlet,Tragedy,King Claudius,1,2,16,"With this affair along. For all, our thanks.",male,0.2
84151,Hamlet,Tragedy,King Claudius,1,2,17,"Now follows, that you know, young Fortinbras,",male,0.1
84152,Hamlet,Tragedy,King Claudius,1,2,18,"Holding a weak supposal of our worth,",male,-0.04
84153,Hamlet,Tragedy,King Claudius,1,2,19,Or thinking by our late dear brother's death,male,-0.3
84154,Hamlet,Tragedy,King Claudius,1,2,20,"Our state to be disjoint and out of frame,",male,0.0
84155,Hamlet,Tragedy,King Claudius,1,2,21,"Colleagued with the dream of his advantage,",male,0.0
84156,Hamlet,Tragedy,King Claudius,1,2,22,"He hath not fail'd to pester us with message,",male,0.25
84157,Hamlet,Tragedy,King Claudius,1,2,23,Importing the surrender of those lands,male,0.0
84158,Hamlet,Tragedy,King Claudius,1,2,24,"Lost by his father, with all bonds of law,",male,0.0
84159,Hamlet,Tragedy,King Claudius,1,2,25,To our most valiant brother. So much for him.,male,0.35
84160,Hamlet,Tragedy,King Claudius,1,2,26,Now for ourself and for this time of meeting:,male,0.0
84161,Hamlet,Tragedy,King Claudius,1,2,27,Thus much the business is: we have here writ,male,0.2
84162,Hamlet,Tragedy,King Claudius,1,2,28,"To Norway, uncle of young Fortinbras,--",male,0.1
84163,Hamlet,Tragedy,King Claudius,1,2,29,"Who, impotent and bed-rid, scarcely hears",male,0.0
84164,Hamlet,Tragedy,King Claudius,1,2,30,"Of this his nephew's purpose,--to suppress",male,0.0
84165,Hamlet,Tragedy,King Claudius,1,2,31,"His further gait herein; in that the levies,",male,0.0
84166,Hamlet,Tragedy,King Claudius,1,2,32,"The lists and full proportions, are all made",male,0.35
84167,Hamlet,Tragedy,King Claudius,1,2,33,Out of his subject: and we here dispatch,male,-0.17
84168,Hamlet,Tragedy,King Claudius,1,2,34,"You, good Cornelius, and you, Voltimand,",male,0.7
84169,Hamlet,Tragedy,King Claudius,1,2,35,For bearers of this greeting to old Norway;,male,0.1
84170,Hamlet,Tragedy,King Claudius,1,2,36,Giving to you no further personal power,male,0.0
84171,Hamlet,Tragedy,King Claudius,1,2,37,"To business with the king, more than the scope",male,0.5
84172,Hamlet,Tragedy,King Claudius,1,2,38,Of these delated articles allow.,male,0.0
84173,Hamlet,Tragedy,King Claudius,1,2,39,"Farewell, and let your haste commend your duty.",male,0.0
84174,Hamlet,Tragedy,Cornelius,1,2,40,In that and all things will we show our duty.,male,0.0
84175,Hamlet,Tragedy,Voltimand,1,2,40,In that and all things will we show our duty.,male,0.0
84176,Hamlet,Tragedy,King Claudius,1,2,41,We doubt it nothing: heartily farewell.,male,0.0
84177,Hamlet,Tragedy,King Claudius,1,2,42,"And now, Laertes, what's the news with you?",male,0.0
84178,Hamlet,Tragedy,King Claudius,1,2,43,"You told us of some suit; what is't, Laertes?",male,0.0
84179,Hamlet,Tragedy,King Claudius,1,2,44,"You cannot speak of reason to the Dane,",male,0.0
84180,Hamlet,Tragedy,King Claudius,1,2,45,"And loose your voice: what wouldst thou beg, Laertes,",male,-0.08
84181,Hamlet,Tragedy,King Claudius,1,2,46,"That shall not be my offer, not thy asking?",male,0.0
84182,Hamlet,Tragedy,King Claudius,1,2,47,"The head is not more native to the heart,",male,-0.25
84183,Hamlet,Tragedy,King Claudius,1,2,48,"The hand more instrumental to the mouth,",male,0.5
84184,Hamlet,Tragedy,King Claudius,1,2,49,Than is the throne of Denmark to thy father.,male,0.0
84185,Hamlet,Tragedy,King Claudius,1,2,50,"What wouldst thou have, Laertes?",male,0.0
84186,Hamlet,Tragedy,Laertes,1,2,51,"My dread lord,",male,0.0
84187,Hamlet,Tragedy,Laertes,1,2,52,Your leave and favour to return to France;,male,0.0
84188,Hamlet,Tragedy,Laertes,1,2,53,"From whence though willingly I came to Denmark,",male,0.25
84189,Hamlet,Tragedy,Laertes,1,2,54,"To show my duty in your coronation,",male,0.0
84190,Hamlet,Tragedy,Laertes,1,2,55,"Yet now, I must confess, that duty done,",male,0.0
84191,Hamlet,Tragedy,Laertes,1,2,56,My thoughts and wishes bend again toward France,male,0.0
84192,Hamlet,Tragedy,Laertes,1,2,57,And bow them to your gracious leave and pardon.,male,0.0
84193,Hamlet,Tragedy,King Claudius,1,2,58,Have you your father's leave? What says Polonius?,male,0.0
84194,Hamlet,Tragedy,Lord Polonius,1,2,59,"He hath, my lord, wrung from me my slow leave",male,-0.3
84195,Hamlet,Tragedy,Lord Polonius,1,2,60,"By laboursome petition, and at last",male,0.0
84196,Hamlet,Tragedy,Lord Polonius,1,2,61,Upon his will I seal'd my hard consent:,male,-0.29
84197,Hamlet,Tragedy,Lord Polonius,1,2,62,"I do beseech you, give him leave to go.",male,0.0
84198,Hamlet,Tragedy,King Claudius,1,2,63,"Take thy fair hour, Laertes; time be thine,",male,0.7
84199,Hamlet,Tragedy,King Claudius,1,2,64,And thy best graces spend it at thy will!,male,1.0
84200,Hamlet,Tragedy,King Claudius,1,2,65,"But now, my cousin Hamlet, and my son,--",male,0.0
84201,Hamlet,Tragedy,Hamlet,1,2,66,"[Aside]  A little more than kin, and less than kind.",male,0.19
84202,Hamlet,Tragedy,King Claudius,1,2,67,How is it that the clouds still hang on you?,male,0.0
84203,Hamlet,Tragedy,Hamlet,1,2,68,"Not so, my lord; I am too much i' the sun.",male,0.2
84204,Hamlet,Tragedy,Queen Gertrude,1,2,69,"Good Hamlet, cast thy nighted colour off,",female,0.7
84205,Hamlet,Tragedy,Queen Gertrude,1,2,70,And let thine eye look like a friend on Denmark.,female,0.0
84206,Hamlet,Tragedy,Queen Gertrude,1,2,71,Do not for ever with thy vailed lids,female,0.0
84207,Hamlet,Tragedy,Queen Gertrude,1,2,72,Seek for thy noble father in the dust:,female,0.6
84208,Hamlet,Tragedy,Queen Gertrude,1,2,73,"Thou know'st 'tis common; all that lives must die,",female,-0.3
84209,Hamlet,Tragedy,Queen Gertrude,1,2,74,Passing through nature to eternity.,female,0.0
84210,Hamlet,Tragedy,Hamlet,1,2,75,"Ay, madam, it is common.",male,-0.3
84211,Hamlet,Tragedy,Queen Gertrude,1,2,76,"If it be,",female,0.0
84212,Hamlet,Tragedy,Queen Gertrude,1,2,77,Why seems it so particular with thee?,female,0.17
84213,Hamlet,Tragedy,Hamlet,1,2,78,"Seems, madam! nay it is; I know not 'seems.'",male,0.0
84214,Hamlet,Tragedy,Hamlet,1,2,79,"'Tis not alone my inky cloak, good mother,",male,0.7
84215,Hamlet,Tragedy,Hamlet,1,2,80,"Nor customary suits of solemn black,",male,-0.17
84216,Hamlet,Tragedy,Hamlet,1,2,81,"Nor windy suspiration of forced breath,",male,-0.3
84217,Hamlet,Tragedy,Hamlet,1,2,82,"No, nor the fruitful river in the eye,",male,0.0
84218,Hamlet,Tragedy,Hamlet,1,2,83,"Nor the dejected 'havior of the visage,",male,0.0
84219,Hamlet,Tragedy,Hamlet,1,2,84,"Together with all forms, moods, shapes of grief,",male,-0.8
84220,Hamlet,Tragedy,Hamlet,1,2,85,"That can denote me truly: these indeed seem,",male,0.0
84221,Hamlet,Tragedy,Hamlet,1,2,86,For they are actions that a man might play:,male,0.0
84222,Hamlet,Tragedy,Hamlet,1,2,87,But I have that within which passeth show;,male,0.0
84223,Hamlet,Tragedy,Hamlet,1,2,88,These but the trappings and the suits of woe.,male,0.0
84224,Hamlet,Tragedy,King Claudius,1,2,89,"'Tis sweet and commendable in your nature, Hamlet,",male,0.35
84225,Hamlet,Tragedy,King Claudius,1,2,90,To give these mourning duties to your father:,male,0.0
84226,Hamlet,Tragedy,King Claudius,1,2,91,"But, you must know, your father lost a father;",male,0.0
84227,Hamlet,Tragedy,King Claudius,1,2,92,"That father lost, lost his, and the survivor bound",male,0.0
84228,Hamlet,Tragedy,King Claudius,1,2,93,In filial obligation for some term,male,0.0
84229,Hamlet,Tragedy,King Claudius,1,2,94,To do obsequious sorrow: but to persever,male,0.0
84230,Hamlet,Tragedy,King Claudius,1,2,95,In obstinate condolement is a course,male,0.0
84231,Hamlet,Tragedy,King Claudius,1,2,96,Of impious stubbornness; 'tis unmanly grief;,male,-0.8
84232,Hamlet,Tragedy,King Claudius,1,2,97,"It shows a will most incorrect to heaven,",male,0.5
84233,Hamlet,Tragedy,King Claudius,1,2,98,"A heart unfortified, a mind impatient,",male,-0.2
84234,Hamlet,Tragedy,King Claudius,1,2,99,An understanding simple and unschool'd:,male,0.0
